0.768	0.96	0.1562
1.536	1.94	0.3124
2.304	2.9	0.4686
3.072	3.88	0.6532
3.84	4.86	0.781
4.608	5.86	0.9088
5.376	6.86	1.065
6.144	7.84	1.2212
6.912	8.82	1.349
7.68	9.8	1.8176
8.448	9.82	1.8176
9.216	9.82	1.6472000142
9.984	9.86	1.6188000142
10.752	9.84	1.5336000142
11.52	9.84	1.5052000142
12.288	9.82	1.5052000142
13.056	9.8	1.5052000142
13.824	9.8	1.4768000142
14.592	9.8	1.4484000142
15.36	9.78	1.0792000142
16.128	9.78	1.0224000142
16.896	9.76	0.994
17.664	9.72	0.994
18.432	9.74	0.994
19.2	9.74	1.0224
19.968	9.74	1.0224
20.736	9.76	0.994
21.504	9.76	1.0224
22.272	9.78	1.0792
23.04	9.8	1.136
23.808	9.8	1.1928
24.576	9.82	1.3632
25.344	9.84	1.3632
26.112	9.84	1.3632
26.88	9.84	1.3632
27.648	9.84	1.3348
28.416	9.82	1.3064
29.184	9.82	1.278
29.952	9.8	1.2496
30.72	9.78	1.2212
31.488	9.78	1.1928
32.256	9.76	1.1928
33.024	9.72	1.1644
33.792	9.7	1.1928
34.56	9.68	1.1928
35.328	9.68	1.2212
36.096	9.68	1.2496
36.864	9.68	1.278
37.632	9.68	1.3064
38.4	9.7	1.3064
39.168	9.72	1.3348
39.936	9.74	1.3348
40.704	9.8	1.3916
41.472	9.84	1.3632
42.24	9.88	1.3632
43.008	9.88	1.3348
43.776	9.9	1.3064
44.544	9.88	1.278
45.312	9.88	1.2496
46.08	9.88	1.2496
46.848	9.86	1.1928
47.616	9.84	1.1644
48.384	9.8	1.0792
49.152	9.78	1.1076
49.92	9.72	1.0792
50.688	9.7	1.0792
51.456	9.66	1.0792
52.224	9.66	1.0792
52.992	9.66	1.0508
53.76	9.68	1.0792
54.528	9.68	1.136
55.296	9.72	1.1644
56.064	9.74	1.2212
56.832	9.76	1.1928
57.6	9.8	1.3348
58.368	9.82	1.3632
59.136	9.84	1.3632
59.904	9.88	1.3064
60.672	9.9	1.3064
61.44	9.88	1.3064
62.208	9.88	1.278
62.976	9.84	1.2496
63.744	9.84	1.2496
64.512	9.82	1.2496
65.28	9.8	1.136
66.048	9.78	1.1076
66.816	9.76	1.0508
67.584	9.72	1.0792
68.352	9.68	1.1076
69.12	9.68	1.1076
69.888	9.66	1.1076
70.656	9.68	1.136
71.424	9.68	1.1644
72.192	9.68	1.2212
72.96	9.72	1.1928
73.728	9.74	1.3348
74.496	9.76	1.1644
75.264	9.78	1.1928
76.032	9.8	1.3064
76.8	9.82	1.278
77.568	9.84	1.278
78.336	9.84	1.278
79.104	9.84	1.2496
79.872	9.84	1.2212
80.64	9.82	1.2496
81.408	9.82	1.1076
82.176	9.8	1.3632
82.944	9.78	1.3632
83.712	9.76	1.2212
84.48	9.76	1.1928
85.248	9.74	1.1928
86.016	9.74	1.1928
86.784	9.74	1.1928
87.552	9.74	1.1928
88.32	9.74	1.2212
89.088	9.74	1.2496
89.856	9.76	1.2212
90.624	9.78	1.2212
91.392	9.82	1.2212
92.16	9.8	1.2212
92.928	9.82	1.1928
93.696	9.82	1.1644
94.464	9.82	1.136
95.232	9.82	1.136
96.0	9.82	1.0792
96.768	9.82	1.0508
97.536	9.8	1.0792
98.304	9.78	1.0508
99.072	9.72	1.0508
99.84	9.7	1.0508
100.608	9.7	1.0792
101.376	9.7	1.1076
102.144	9.7	1.136
102.912	9.72	1.42
103.68	9.72	1.4484
104.448	9.72	1.5052
105.216	9.76	1.5052
105.984	9.78	1.562
106.752	9.84	1.6188
107.52	9.86	1.6756
108.288	9.86	1.6472
109.056	9.86	1.6472
109.824	9.88	1.9312
110.592	9.86	1.6472
111.36	9.86	1.6472
112.128	9.88	1.6188
112.896	9.86	1.5904
113.664	9.84	1.5052
114.432	9.8	1.42
115.2	9.78	1.3632
115.968	9.78	1.3632
116.736	9.76	1.278
117.504	9.72	0.994
118.272	9.7	0.994
119.04	9.7	0.994
119.808	9.68	1.0224
120.576	9.68	1.1076
121.344	9.72	1.1928
122.112	9.74	1.278
122.88	9.76	1.3064
123.648	9.78	1.3348
124.416	9.8	1.4484
125.184	9.84	1.4484
125.952	9.86	1.4484
126.72	9.88	1.3916
127.488	9.88	1.3348
128.256	9.88	1.278
129.024	9.86	1.2212
129.792	9.84	1.2212
130.56	9.82	1.278
131.328	9.78	1.3064
132.096	9.76	1.5052
132.864	9.72	1.4768
133.632	9.68	1.3916
134.4	9.64	1.3064000142
135.168	9.64	1.3348000142
135.936	9.62	1.3348000142
136.704	9.62	1.3916000142
137.472	9.64	1.3916000142
138.24	9.68	1.3632000142
139.008	9.7	1.3632000142
139.776	9.74	1.1644000142
140.544	9.78	1.2212000142
141.312	9.82	1.3348000142
142.08	9.86	1.4768
142.848	9.86	1.4768
143.616	9.88	1.4484
144.384	9.9	1.3916
145.152	9.9	1.3348
145.92	9.88	1.3064
146.688	9.88	1.2496
147.456	9.84	1.1928
148.224	9.8	1.1644
148.992	9.8	1.136
149.76	9.76	1.136
150.528	9.72	1.1644
151.296	9.7	1.1644
152.064	9.66	1.1928
152.832	9.66	1.2212
153.6	9.66	1.2496
154.368	9.66	1.278
155.136	9.68	1.3348
155.904	9.72	1.42
156.672	9.72	1.3916
157.44	9.76	1.42
158.208	9.82	1.3916
158.976	9.86	1.4484
159.744	9.9	1.4484
160.512	9.88	1.4484
161.28	9.88	1.4484
162.048	9.88	1.4484
162.816	9.86	1.3916
163.584	9.84	1.278
164.352	9.82	1.278
165.12	9.78	1.2212
165.888	9.74	1.1928
166.656	9.7	1.136
167.424	9.66	1.136
168.192	9.68	1.1076
168.96	9.68	1.0792
169.728	9.68	1.0792
170.496	9.68	1.1076
171.264	9.68	1.136
172.032	9.72	1.1644
172.8	9.74	1.2212
173.568	9.76	1.278
174.336	9.8	1.3916
175.104	9.82	1.5052
175.872	9.82	1.5052
176.64	9.8	1.4768
177.408	9.8	1.4484
178.176	9.82	1.42
178.944	9.82	1.42
179.712	9.8	1.42
180.48	9.8	1.3916
181.248	9.78	1.3348
182.016	9.76	1.1928
182.784	9.74	1.0508
183.552	9.7	0.9088
184.32	9.7	0.9088
185.088	9.68	0.9372
185.856	9.66	0.9656
186.624	9.66	0.9656
187.392	9.66	0.9656
188.16	9.66	0.994
188.928	9.7	1.0224
189.696	9.7	1.1076
190.464	9.74	1.1076
191.232	9.8	1.2496
192.0	9.84	1.278
192.768	9.86	1.278
193.536	9.9	1.2496
194.304	9.9	1.2212
195.072	9.9	1.2212
195.84	9.9	1.1644
196.608	9.86	1.1644
197.376	9.84	1.1076
198.144	9.82	1.1076
198.912	9.8	1.136
199.68	9.76	1.1928
200.448	9.74	1.1928
201.216	9.7	1.2212
201.984	9.7	1.2212
