Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.2,,,
Sample Interval,0.000384025,,,
Filter Frequency,2e+08,,,
Record Length,5192,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-7.888e-01,0.07,-0.15,5.2,4.8
-7.884e-01,0.07,0.49,5,5.6
-7.880e-01,0.09,-0.13,5.2,4.6
-7.876e-01,0.09,0.43,5.4,5.6
-7.873e-01,0.09,-0.11,5.4,4.8
-7.869e-01,0.07,0.39,5.2,5.6
-7.865e-01,0.09,-0.03,5,4.6
-7.861e-01,0.07,0.21,4.8,5.6
-7.857e-01,0.09,-0.00999999,5.2,4.6
-7.853e-01,0.11,0.17,5.2,5.4
-7.849e-01,0.09,-0.00999999,5,4.6
-7.846e-01,0.09,0.17,5,5.4
-7.842e-01,0.11,-0.07,5.2,4.6
-7.838e-01,0.09,0.35,4.8,5.4
-7.834e-01,0.07,-0.13,5,4.6
-7.830e-01,0.09,0.55,5,5.4
-7.826e-01,0.07,-0.15,4.8,4.6
-7.823e-01,0.11,0.59,4.8,5.4
-7.819e-01,0.11,-0.17,4.8,4.4
-7.815e-01,0.09,0.61,4.8,5.4
-7.811e-01,0.07,-0.23,5,4.4
-7.807e-01,0.11,0.61,5,5.4
-7.803e-01,0.03,-0.29,4.8,4.4
-7.800e-01,0.09,0.55,4.8,5.4
-7.796e-01,0.07,-0.31,4.8,4.4
-7.792e-01,0.07,0.59,4.8,5.4
-7.788e-01,0.11,-0.29,5,4.6
-7.784e-01,0.07,0.43,5,5.4
-7.780e-01,0.11,-0.23,4.8,4.6
-7.776e-01,0.11,0.39,5,5.4
-7.773e-01,0.11,-0.21,4.8,4.6
-7.769e-01,0.09,0.37,5,5.4
-7.765e-01,0.13,-0.19,4.8,4.6
-7.761e-01,0.13,0.33,5,5.6
-7.757e-01,0.11,-0.25,5.2,4.8
-7.753e-01,0.11,0.45,5.2,5.6
-7.750e-01,0.17,-0.27,5.2,4.8
-7.746e-01,-0.07,0.47,5.2,5.6
-7.742e-01,0.11,-0.25,5.4,4.8
-7.738e-01,0.11,0.45,5.2,5.8
-7.734e-01,0.09,-0.23,5.2,4.8
-7.730e-01,0.11,0.43,5.2,5.6
-7.727e-01,0.15,-0.17,5.2,4.8
-7.723e-01,0.09,0.49,5.2,5.6
-7.719e-01,0.07,-0.13,5.2,4.8
-7.715e-01,0.13,0.47,5.2,5.6
-7.711e-01,0.09,-0.11,5.2,4.8
-7.707e-01,0.09,0.43,5.2,5.6
-7.704e-01,0.09,-0.09,5.2,4.8
-7.700e-01,0.09,0.33,5.2,5.6
-7.696e-01,0.09,-0.03,5.2,4.8
-7.692e-01,0.09,0.17,5.2,5.6
-7.688e-01,0.09,-0.00999999,5.2,4.8
-7.684e-01,0.07,0.17,5,5.6
-7.680e-01,0.09,-0.00999999,5,4.8
-7.677e-01,0.07,0.17,5.2,5.4
-7.673e-01,0.07,-0.11,5.2,4.6
-7.669e-01,0.09,0.53,5,5.4
-7.665e-01,0.11,-0.13,5.2,4.6
-7.661e-01,0.09,0.55,5,5.4
-7.657e-01,0.07,-0.15,5,4.6
-7.654e-01,0.09,0.59,5.2,5.6
-7.650e-01,0.05,-0.17,5.2,4.6
-7.646e-01,0.11,0.61,5,5.4
-7.642e-01,0.09,-0.27,4.8,4.6
-7.638e-01,0.07,0.59,5,5.4
-7.634e-01,0.07,-0.29,5,4.6
-7.631e-01,0.07,0.55,5,5.4
-7.627e-01,0.07,-0.29,5,4.6
-7.623e-01,0.07,0.57,4.8,5.4
-7.619e-01,0.09,-0.25,5,4.6
-7.615e-01,0.11,0.39,5.2,5.4
-7.611e-01,0.09,-0.23,5.2,4.6
-7.608e-01,0.09,0.39,5,5.6
-7.604e-01,0.09,-0.21,5,4.8
-7.600e-01,0.11,0.35,5.2,5.6
-7.596e-01,0.09,-0.17,5.2,4.8
-7.592e-01,0.11,0.33,5.2,5.6
-7.588e-01,0.09,-0.25,5.2,4.8
-7.584e-01,0.07,0.47,5.2,5.8
-7.581e-01,0.13,-0.25,5.4,5
-7.577e-01,0.09,0.45,5.2,5.8
-7.573e-01,0.09,-0.25,5.4,5
-7.569e-01,0.11,0.43,5.4,5.8
-7.565e-01,0.11,-0.23,5.4,5
-7.561e-01,0.09,0.45,5.4,5.8
-7.558e-01,0.09,-0.15,5.4,5
-7.554e-01,0.07,0.47,5.4,5.8
-7.550e-01,0.07,-0.13,5.4,5
-7.546e-01,0.09,0.45,5.4,5.8
-7.542e-01,0.09,-0.11,5.2,5
-7.538e-01,0.09,0.41,5.4,5.8
-7.535e-01,0.09,-0.07,5.4,4.8
-7.531e-01,0.09,0.31,5.4,5.8
-7.527e-01,0.09,-0.03,5.4,4.8
-7.523e-01,0.05,0.17,5.2,5.8
-7.519e-01,0.09,-0.00999999,5.2,4.8
-7.515e-01,0.09,0.15,5.4,5.6
-7.512e-01,0.07,-0.00999999,5,4.8
-7.508e-01,0.07,0.15,5.2,5.6
-7.504e-01,0.07,-0.13,5.4,4.8
-7.500e-01,0.09,0.53,5.2,5.6
-7.496e-01,0.25,-0.15,5.2,4.8
-7.492e-01,0.11,0.57,5.4,5.6
-7.488e-01,0.01,-0.15,5,4.8
-7.485e-01,0.11,0.59,5.2,5.6
-7.481e-01,0.09,-0.19,5.2,4.8
-7.477e-01,0.03,0.61,5.2,5.6
-7.473e-01,0.07,-0.27,5.2,4.8
-7.469e-01,0.03,0.59,5.2,5.6
-7.465e-01,0.01,-0.29,5.2,4.8
-7.462e-01,0.17,0.57,5.2,5.6
-7.458e-01,0.11,-0.29,5.2,4.8
-7.454e-01,0.09,0.55,5.4,5.6
-7.450e-01,0.11,-0.25,5.2,4.8
-7.446e-01,0.09,0.41,5.2,5.6
-7.442e-01,0.11,-0.23,5.2,4.8
-7.439e-01,0.09,0.39,5.2,5.6
-7.435e-01,0.07,-0.19,5.2,5
-7.431e-01,0.09,0.37,5,5.8
-7.427e-01,0.13,-0.17,5.2,5
-7.423e-01,0.09,0.35,5.4,5.8
-7.419e-01,0.09,-0.25,5.4,5
-7.416e-01,0.11,0.47,5.4,5.8
-7.412e-01,0.09,-0.25,5.6,5
-7.408e-01,0.09,0.45,5.6,5.8
-7.404e-01,0.09,-0.23,5.4,5.2
-7.400e-01,0.09,0.45,5.4,6
-7.396e-01,0.09,-0.21,5.4,5.2
-7.392e-01,0.11,0.45,5.4,5.8
-7.389e-01,0.05,-0.15,5.4,5
-7.385e-01,0.07,0.47,5.4,5.8
-7.381e-01,0.07,-0.11,5.4,5
-7.377e-01,0.09,0.43,5.4,5.8
-7.373e-01,0.11,-0.11,5.4,5
-7.369e-01,0.07,0.41,5.4,5.8
-7.366e-01,0.07,-0.03,5.4,5
-7.362e-01,0.07,0.23,5.4,5.8
-7.358e-01,0.07,-0.00999999,5.4,5
-7.354e-01,0.09,0.17,5.4,5.8
-7.350e-01,0.09,-0.00999999,5.4,5
-7.346e-01,0.09,0.17,5.4,5.8
-7.343e-01,0.09,0.01,5.4,5
-7.339e-01,0.07,0.15,5.4,5.8
-7.335e-01,0.07,-0.13,5.4,4.8
-7.331e-01,0.09,0.55,5.4,5.8
-7.327e-01,0.09,-0.13,5.4,4.8
-7.323e-01,0.05,0.57,5.2,5.6
-7.320e-01,0.09,-0.17,5.4,4.8
-7.316e-01,0.05,0.57,5.2,5.6
-7.312e-01,0.07,-0.21,5.2,4.8
-7.308e-01,0.11,0.59,5.4,5.6
-7.304e-01,0.09,-0.29,5.2,4.8
-7.300e-01,0.09,0.55,5.2,5.6
-7.296e-01,0.09,-0.29,5.4,4.8
-7.293e-01,0.09,0.55,5.2,5.6
-7.289e-01,0.09,-0.29,5.2,4.8
-7.285e-01,0.07,0.51,5.2,5.8
-7.281e-01,0.09,-0.23,5.4,5
-7.277e-01,0.11,0.37,5.4,5.8
-7.273e-01,0.09,-0.23,5.4,5
-7.270e-01,0.09,0.35,5.4,5.8
-7.266e-01,0.11,-0.19,5.6,5
-7.262e-01,0.11,0.35,5.4,5.8
-7.258e-01,0.11,-0.25,5.6,5.2
-7.254e-01,0.13,0.45,5.4,5.8
-7.250e-01,0.07,-0.27,5.4,5.2
-7.247e-01,0.11,0.49,5.4,6
-7.243e-01,0.11,-0.27,5.6,5.2
-7.239e-01,0.11,0.45,5.6,6
-7.235e-01,0.09,-0.23,5.6,5.2
-7.231e-01,0.11,0.45,5.6,6
-7.227e-01,0.13,-0.17,5.6,5.2
-7.224e-01,0.15,0.49,5.8,6
-7.220e-01,0.09,-0.13,5.6,5.2
-7.216e-01,0.13,0.49,5.6,6
-7.212e-01,0.09,-0.11,5.6,5.2
-7.208e-01,0.05,0.41,5.6,6
-7.204e-01,0.09,-0.11,5.4,5.2
-7.200e-01,0.09,0.35,5.6,6
-7.197e-01,0.09,-0.00999999,5.4,5.2
-7.193e-01,0.09,0.19,5.6,6
-7.189e-01,0.09,-0.00999999,5.6,5.2
-7.185e-01,0.07,0.17,5.6,5.8
-7.181e-01,0.09,-0.00999999,5.4,5
-7.177e-01,0.09,0.15,5.4,5.8
-7.174e-01,0.07,-0.11,5.4,5
-7.170e-01,0.07,0.51,5.4,5.8
-7.166e-01,0.09,-0.13,5.4,5
-7.162e-01,0.09,0.55,5.4,5.8
-7.158e-01,0.09,-0.15,5.4,5
-7.154e-01,0.09,0.57,5.4,5.8
-7.151e-01,0.07,-0.17,5.4,5
-7.147e-01,0.07,0.59,5.4,5.8
-7.143e-01,0.07,-0.29,5.4,5
-7.139e-01,0.07,0.59,5.4,5.8
-7.135e-01,0.05,-0.29,5.2,5
-7.131e-01,0.09,0.55,5.4,5.8
-7.127e-01,0.09,-0.29,5.4,5
-7.124e-01,0.09,0.57,5.2,5.8
-7.120e-01,0.09,-0.29,5.4,5
-7.116e-01,0.09,0.43,5.4,5.8
-7.112e-01,0.09,-0.23,5.4,5
-7.108e-01,0.09,0.41,5.6,5.8
-7.104e-01,0.09,-0.21,5.4,5.2
-7.101e-01,0.11,0.35,5.4,6
-7.097e-01,0.07,-0.19,5.6,5.2
-7.093e-01,0.11,0.33,5.6,6
-7.089e-01,0.11,-0.27,5.6,5.2
-7.085e-01,0.09,0.47,5.6,6
-7.081e-01,0.09,-0.29,5.8,5.2
-7.078e-01,0.09,0.47,5.8,6.2
-7.074e-01,0.11,-0.25,5.6,5.4
-7.070e-01,0.07,0.45,5.6,6.2
-7.066e-01,0.11,-0.23,5.8,5.4
-7.062e-01,0.07,0.45,5.6,6.2
-7.058e-01,0.09,-0.17,5.8,5.4
-7.055e-01,0.09,0.49,5.6,6.2
-7.051e-01,0.07,-0.13,5.8,5.4
-7.047e-01,0.09,0.47,5.8,6.2
-7.043e-01,0.07,-0.11,5.6,5.4
-7.039e-01,0.09,0.43,5.8,6
-7.035e-01,0.09,-0.09,5.8,5.2
-7.031e-01,0.09,0.33,5.6,6
-7.028e-01,0.09,-0.00999999,5.6,5.2
-7.024e-01,0.07,0.17,5.8,6
-7.020e-01,0.07,-0.00999999,5.6,5.2
-7.016e-01,0.07,0.15,5.6,6
-7.012e-01,0.07,-0.00999999,5.6,5.2
-7.008e-01,0.09,0.17,5.6,6
-7.005e-01,0.09,-0.11,5.6,5.2
-7.001e-01,0.07,0.53,5.4,6
-6.997e-01,0.11,-0.13,5.4,5.2
-6.993e-01,0.15,0.57,5.6,6
-6.989e-01,0.09,-0.15,5.6,5.2
-6.985e-01,0.07,0.59,5.6,6
-6.982e-01,0.07,-0.19,5.4,5
-6.978e-01,0.09,0.61,5.6,6
-6.974e-01,0.09,-0.27,5.4,5
-6.970e-01,0.07,0.57,5.4,5.8
-6.966e-01,0.07,-0.29,5.6,5.2
-6.962e-01,0.09,0.55,5.6,5.8
-6.959e-01,0.09,-0.29,5.6,5.2
-6.955e-01,0.07,0.57,5.4,6
-6.951e-01,0.07,-0.25,5.6,5.2
-6.947e-01,0.07,0.41,5.6,6
-6.943e-01,0.09,-0.23,5.6,5.2
-6.939e-01,0.11,0.39,5.6,6
-6.935e-01,0.09,-0.19,5.6,5.2
-6.932e-01,0.11,0.35,5.6,6
-6.928e-01,0.09,-0.17,5.8,5.4
-6.924e-01,0.11,0.35,5.6,6.2
-6.920e-01,0.09,-0.27,5.6,5.4
-6.916e-01,0.09,0.47,5.8,6.2
-6.912e-01,0.11,-0.25,6,5.4
-6.909e-01,0.11,0.45,5.8,6.2
-6.905e-01,0.13,-0.25,5.8,5.4
-6.901e-01,0.11,0.43,5.8,6.2
-6.897e-01,0.07,-0.23,5.8,5.4
-6.893e-01,0.15,0.45,6,6.2
-6.889e-01,0.07,-0.15,6,5.4
-6.886e-01,0.07,0.47,6,6.2
-6.882e-01,0.11,-0.13,6,5.4
-6.878e-01,0.09,0.45,5.8,6.2
-6.874e-01,0.09,-0.11,6,5.4
-6.870e-01,0.09,0.41,5.8,6.2
-6.866e-01,0.09,-0.05,5.8,5.4
-6.863e-01,0.09,0.29,5.8,6.2
-6.859e-01,0.07,-0.00999999,5.8,5.4
-6.855e-01,0.09,0.17,5.8,6.2
-6.851e-01,0.09,-0.00999999,5.6,5.4
-6.847e-01,0.09,0.17,5.6,6.2
-6.843e-01,0.07,-0.00999999,5.6,5.4
-6.839e-01,0.11,0.15,5.6,6.2
-6.836e-01,0.09,-0.11,5.6,5.2
-6.832e-01,0.07,0.53,5.8,6
-6.828e-01,0.07,-0.15,5.8,5.2
-6.824e-01,0.05,0.57,5.6,6
-6.820e-01,0.09,-0.15,5.6,5.2
-6.816e-01,0.07,0.59,5.6,6
-6.813e-01,0.01,-0.19,5.6,5.2
-6.809e-01,-0.15,0.59,5.6,6
-6.805e-01,-0.17,-0.27,5.6,5.2
-6.801e-01,0.05,0.55,5.4,6
-6.797e-01,0.09,-0.29,5.8,5.2
-6.793e-01,0.13,0.59,5.6,6
-6.790e-01,0.11,-0.29,5.6,5.2
-6.786e-01,0.11,0.55,5.6,6
-6.782e-01,0.11,-0.23,5.8,5.4
-6.778e-01,0.11,0.37,5.6,6.2
-6.774e-01,0.07,-0.25,5.6,5.4
-6.770e-01,0.09,0.39,5.8,6.2
-6.767e-01,0.11,-0.19,5.8,5.4
-6.763e-01,0.09,0.35,5.8,6.2
-6.759e-01,0.11,-0.19,5.6,5.4
-6.755e-01,0.11,0.35,5.8,6.4
-6.751e-01,0.11,-0.27,6,5.6
-6.747e-01,0.09,0.47,5.8,6.4
-6.743e-01,0.11,-0.25,6.2,5.6
-6.740e-01,0.09,0.45,6,6.4
-6.736e-01,0.11,-0.23,6,5.6
-6.732e-01,0.11,0.45,6,6.4
-6.728e-01,0.09,-0.21,6,5.6
-6.724e-01,0.09,0.45,5.8,6.4
-6.720e-01,0.09,-0.15,6,5.6
-6.717e-01,0.09,0.47,6,6.4
-6.713e-01,0.07,-0.13,6.2,5.6
-6.709e-01,0.09,0.43,6,6.4
-6.705e-01,0.07,-0.09,5.8,5.6
-6.701e-01,0.05,0.39,6,6.4
-6.697e-01,0.07,-0.03,5.8,5.6
-6.694e-01,0.09,0.21,6,6.4
-6.690e-01,0.07,-0.00999999,5.8,5.6
-6.686e-01,0.07,0.17,6,6.4
-6.682e-01,0.09,-0.03,5.8,5.4
-6.678e-01,0.09,0.17,6,6.2
-6.674e-01,0.09,-0.11,6,5.4
-6.671e-01,0.09,0.47,5.8,6.2
-6.667e-01,0.09,-0.13,5.8,5.4
-6.663e-01,0.11,0.57,5.8,6.2
-6.659e-01,0.07,-0.15,5.8,5.4
-6.655e-01,0.11,0.57,5.8,6.2
-6.651e-01,0.05,-0.17,5.8,5.4
-6.647e-01,0.07,0.59,5.6,6.2
-6.644e-01,0.09,-0.25,5.8,5.4
-6.640e-01,0.07,0.59,5.8,6.2
-6.636e-01,0.03,-0.29,5.8,5.2
-6.632e-01,0.05,0.55,5.8,6.2
-6.628e-01,0.09,-0.29,5.8,5.4
-6.624e-01,0.07,0.57,5.8,6.2
-6.621e-01,0.09,-0.27,5.8,5.4
-6.617e-01,0.09,0.43,5.8,6.2
-6.613e-01,0.09,-0.23,5.8,5.4
-6.609e-01,0.07,0.39,5.8,6.2
-6.605e-01,0.09,-0.23,6,5.6
-6.601e-01,0.09,0.39,5.8,6.4
-6.598e-01,0.11,-0.19,6,5.6
-6.594e-01,0.11,0.37,6.2,6.4
-6.590e-01,0.11,-0.27,6,5.6
-6.586e-01,0.11,0.47,6,6.4
-6.582e-01,0.07,-0.27,6.2,5.8
-6.578e-01,0.09,0.47,6.2,6.6
-6.575e-01,0.09,-0.25,6,5.8
-6.571e-01,0.11,0.45,6.2,6.6
-6.567e-01,0.09,-0.23,6.2,5.8
-6.563e-01,0.09,0.47,6.2,6.6
-6.559e-01,0.09,-0.17,6.2,5.8
-6.555e-01,0.09,0.47,6.2,6.6
-6.551e-01,0.07,-0.13,6.2,5.8
-6.548e-01,0.11,0.47,6,6.6
-6.544e-01,0.11,-0.11,6.2,5.8
-6.540e-01,0.07,0.41,6,6.6
-6.536e-01,0.09,-0.09,6.2,5.6
-6.532e-01,0.09,0.31,6.2,6.6
-6.528e-01,0.07,-0.03,6,5.6
-6.525e-01,0.09,0.17,6,6.4
-6.521e-01,0.07,-0.00999999,6.2,5.6
-6.517e-01,0.09,0.17,6,6.4
-6.513e-01,0.09,-0.00999999,6.2,5.6
-6.509e-01,0.07,0.17,6.2,6.4
-6.505e-01,0.11,-0.11,6,5.6
-6.502e-01,0.07,0.53,5.8,6.4
-6.498e-01,0.07,-0.13,6,5.6
-6.494e-01,0.09,0.55,6,6.4
-6.490e-01,0.07,-0.15,6,5.6
-6.486e-01,0.07,0.57,6,6.4
-6.482e-01,0.07,-0.17,6,5.6
-6.478e-01,0.07,0.59,6,6.4
-6.475e-01,0.09,-0.29,5.8,5.4
-6.471e-01,0.07,0.59,5.8,6.2
-6.467e-01,0.07,-0.29,6,5.6
-6.463e-01,0.09,0.57,5.8,6.4
-6.459e-01,0.09,-0.29,6,5.4
-6.455e-01,0.07,0.59,5.8,6.4
-6.452e-01,0.09,-0.27,6,5.6
-6.448e-01,0.11,0.43,6,6.4
-6.444e-01,0.09,-0.23,6,5.6
-6.440e-01,0.09,0.37,6,6.4
-6.436e-01,0.09,-0.21,6,5.6
-6.432e-01,0.09,0.37,5.8,6.4
-6.429e-01,0.09,-0.19,6.2,5.8
-6.425e-01,0.11,0.35,6,6.6
-6.421e-01,0.11,-0.25,6.2,5.8
-6.417e-01,0.09,0.47,6.2,6.8
-6.413e-01,0.09,-0.25,6.2,5.8
-6.409e-01,0.11,0.47,6.2,6.8
-6.406e-01,0.11,-0.25,6.4,5.8
-6.402e-01,0.09,0.43,6.4,6.8
-6.398e-01,0.07,-0.21,6.4,5.8
-6.394e-01,0.11,0.45,6.4,6.6
-6.390e-01,0.09,-0.17,6.2,5.8
-6.386e-01,0.09,0.49,6.2,6.8
-6.382e-01,0.07,-0.13,6.2,5.8
-6.379e-01,0.07,0.45,6.2,6.8
-6.375e-01,0.09,-0.11,6.2,5.8
-6.371e-01,0.07,0.41,6.4,6.6
-6.367e-01,0.09,-0.05,6.2,5.8
-6.363e-01,0.09,0.31,6.2,6.6
-6.359e-01,0.07,-0.00999999,6.2,5.8
-6.356e-01,0.11,0.17,6.2,6.6
-6.352e-01,0.09,-0.03,6.2,5.8
-6.348e-01,0.09,0.17,6.2,6.6
-6.344e-01,0.09,-0.00999999,6.2,5.8
-6.340e-01,0.09,0.17,6,6.6
-6.336e-01,0.07,-0.11,6.2,5.6
-6.333e-01,0.07,0.53,6.2,6.6
-6.329e-01,0.07,-0.13,6,5.6
-6.325e-01,0.05,0.57,6,6.6
-6.321e-01,0.09,-0.15,6,5.6
-6.317e-01,0.09,0.59,6.2,6.4
-6.313e-01,0.09,-0.17,6,5.6
-6.310e-01,0.09,0.59,6,6.4
-6.306e-01,0.03,-0.27,6,5.6
-6.302e-01,0.03,0.57,6,6.4
-6.298e-01,0.09,-0.29,6.2,5.6
-6.294e-01,0.07,0.57,5.8,6.4
-6.290e-01,0.11,-0.29,6,5.6
-6.286e-01,0.09,0.57,6,6.4
-6.283e-01,0.09,-0.23,6,5.8
-6.279e-01,0.09,0.37,6.2,6.6
-6.275e-01,0.09,-0.25,6.2,5.8
-6.271e-01,0.11,0.39,6.4,6.6
-6.267e-01,0.07,-0.19,6.2,5.8
-6.263e-01,0.15,0.35,6.2,6.6
-6.260e-01,0.13,-0.19,6.4,6
-6.256e-01,0.11,0.35,6.4,6.8
-6.252e-01,0.11,-0.27,6.4,6
-6.248e-01,0.15,0.47,6.4,6.8
-6.244e-01,0.19,-0.25,6.4,6
-6.240e-01,0.09,0.45,6.4,6.8
-6.237e-01,0.09,-0.25,6.6,6
-6.233e-01,0.11,0.43,6.4,7
-6.229e-01,0.11,-0.21,6.2,6
-6.225e-01,0.13,0.45,6.4,7
-6.221e-01,0.11,-0.15,6.4,6
-6.217e-01,0.09,0.49,6.4,6.8
-6.214e-01,0.09,-0.11,6.4,6
-6.210e-01,0.07,0.45,6.2,6.8
-6.206e-01,0.07,-0.11,6.4,6
-6.202e-01,0.11,0.39,6.4,6.8
-6.198e-01,0.09,-0.03,6.2,6
-6.194e-01,0.09,0.25,6.4,6.8
-6.190e-01,0.07,-0.00999999,6.4,6
-6.187e-01,0.07,0.17,6.4,6.8
-6.183e-01,0.11,-0.00999999,6.4,5.8
-6.179e-01,0.09,0.15,6.4,6.8
-6.175e-01,0.09,0.01,6.4,5.8
-6.171e-01,0.07,0.15,6.4,6.8
-6.167e-01,0.07,-0.11,6.2,5.8
-6.164e-01,0.11,0.55,6.2,6.8
-6.160e-01,0.07,-0.15,6.2,5.8
-6.156e-01,0.09,0.57,6.2,6.6
-6.152e-01,0.09,-0.15,6.2,5.8
-6.148e-01,0.07,0.59,6.2,6.6
-6.144e-01,0.07,-0.19,6.2,5.8
-6.141e-01,0.07,0.59,6.4,6.6
-6.137e-01,0.07,-0.29,6.2,5.8
-6.133e-01,0.09,0.55,6.2,6.6
-6.129e-01,0.09,-0.29,6.2,5.8
-6.125e-01,0.09,0.57,6,6.6
-6.121e-01,0.07,-0.27,6.2,5.8
-6.118e-01,0.07,0.55,6.2,6.6
-6.114e-01,0.07,-0.23,6.4,5.8
-6.110e-01,0.09,0.37,6.6,6.8
-6.106e-01,0.07,-0.23,6.4,6
-6.102e-01,0.09,0.39,6.4,6.8
-6.098e-01,0.11,-0.19,6.4,6
-6.094e-01,0.11,0.35,6.6,7
-6.091e-01,0.09,-0.23,6.4,6.2
-6.087e-01,0.09,0.43,6.4,7
-6.083e-01,0.09,-0.27,6.6,6.2
-6.079e-01,0.09,0.47,6.6,7.2
-6.075e-01,0.01,-0.25,6.8,6.2
-6.071e-01,-0.03,0.45,6.6,7
-6.068e-01,0.23,-0.23,6.6,6.2
-6.064e-01,0.11,0.43,6.6,7
-6.060e-01,0.17,-0.17,6.8,6.2
-6.056e-01,0.09,0.47,6.8,7
-6.052e-01,0.11,-0.13,6.8,6.2
-6.048e-01,0.11,0.47,6.6,7
-6.045e-01,0.11,-0.11,6.6,6.2
-6.041e-01,0.09,0.43,6.6,7
-6.037e-01,0.09,-0.09,6.6,6.2
-6.033e-01,0.07,0.33,6.6,7
-6.029e-01,0.07,-0.00999999,6.6,6.2
-6.025e-01,0.09,0.17,6.4,7
-6.022e-01,0.11,-0.00999999,6.4,6.2
-6.018e-01,0.07,0.15,6.6,7
-6.014e-01,0.09,-0.00999999,6.4,6
-6.010e-01,0.09,0.15,6.6,7
-6.006e-01,0.09,-0.11,6.4,6
-6.002e-01,0.09,0.51,6.6,6.8
-5.998e-01,0.09,-0.11,6.4,6
-5.995e-01,0.07,0.55,6.4,6.8
-5.991e-01,0.09,-0.15,6.4,6
-5.987e-01,0.07,0.59,6.6,6.8
-5.983e-01,0.07,-0.17,6.4,6
-5.979e-01,0.09,0.59,6.4,6.8
-5.975e-01,0.09,-0.25,6.6,6
-5.972e-01,0.07,0.57,6.4,6.8
-5.968e-01,0.05,-0.29,6.4,6
-5.964e-01,0.03,0.57,6.4,6.8
-5.960e-01,0.09,-0.29,6.4,6
-5.956e-01,0.07,0.57,6.2,6.8
-5.952e-01,0.09,-0.27,6.4,6
-5.949e-01,0.09,0.43,6.4,6.8
-5.945e-01,0.11,-0.23,6.6,6
-5.941e-01,0.09,0.37,6.4,7
-5.937e-01,0.09,-0.21,6.4,6.2
-5.933e-01,0.09,0.37,6.4,7
-5.929e-01,0.09,-0.17,6.8,6.2
-5.925e-01,0.11,0.35,6.6,7
-5.922e-01,0.09,-0.25,6.8,6.2
-5.918e-01,0.11,0.47,6.6,7.2
-5.914e-01,0.11,-0.27,6.8,6.4
-5.910e-01,0.09,0.47,7,7.2
-5.906e-01,0.11,-0.25,6.8,6.4
-5.902e-01,0.11,0.45,7,7.2
-5.899e-01,0.09,-0.21,7.2,6.4
-5.895e-01,0.11,0.47,6.8,7.2
-5.891e-01,0.09,-0.15,6.8,6.4
-5.887e-01,0.09,0.49,6.8,7.2
-5.883e-01,0.11,-0.13,6.8,6.4
-5.879e-01,0.09,0.45,6.8,7.2
-5.876e-01,0.07,-0.11,6.8,6.4
-5.872e-01,0.07,0.41,6.6,7.2
-5.868e-01,0.09,-0.07,6.8,6.4
-5.864e-01,0.09,0.31,6.6,7.2
-5.860e-01,0.11,-0.00999999,6.6,6.4
-5.856e-01,0.09,0.17,6.8,7.2
-5.853e-01,0.09,-0.00999999,6.8,6.2
-5.849e-01,0.09,0.17,6.6,7.2
-5.845e-01,0.07,-0.00999999,6.8,6.2
-5.841e-01,0.09,0.15,6.6,7
-5.837e-01,0.09,-0.11,6.6,6.2
-5.833e-01,0.07,0.53,6.6,7
-5.829e-01,0.07,-0.13,6.8,6.2
-5.826e-01,0.09,0.55,6.6,7
-5.822e-01,0.09,-0.15,6.6,6.2
-5.818e-01,0.07,0.59,6.4,7
-5.814e-01,-0.05,-0.17,6.6,6.2
-5.810e-01,-0.11,0.61,6.8,7
-5.806e-01,0.07,-0.27,6.6,6.2
-5.803e-01,0.13,0.59,6.6,7
-5.799e-01,0.03,-0.29,6.6,6.2
-5.795e-01,-0.05,0.57,6.4,7
-5.791e-01,0.03,-0.29,6.6,6.2
-5.787e-01,0.29,0.57,6.4,7
-5.783e-01,0.09,-0.25,6.6,6.2
-5.780e-01,0.07,0.39,6.6,7
-5.776e-01,0.11,-0.23,6.8,6.2
-5.772e-01,0.09,0.37,6.6,7.2
-5.768e-01,0.11,-0.21,6.8,6.4
-5.764e-01,0.11,0.35,6.8,7.2
-5.760e-01,0.11,-0.19,7,6.4
-5.757e-01,0.09,0.35,6.8,7.2
-5.753e-01,0.11,-0.27,6.8,6.4
-5.749e-01,0.17,0.47,7,7.4
-5.745e-01,0.05,-0.27,7,6.6
-5.741e-01,0.13,0.45,7,7.4
-5.737e-01,0.11,-0.25,7,6.6
-5.733e-01,0.11,0.45,7,7.4
-5.730e-01,0.09,-0.21,7.2,6.6
-5.726e-01,0.13,0.45,7.2,7.4
-5.722e-01,0.07,-0.15,7,6.6
-5.718e-01,-0.00999999,0.49,7,7.4
-5.714e-01,0.13,-0.13,7,6.6
-5.710e-01,0.05,0.47,7,7.4
-5.707e-01,0.09,-0.11,7,6.6
-5.703e-01,0.09,0.39,7.2,7.4
-5.699e-01,0.09,-0.05,7,6.4
-5.695e-01,0.05,0.25,7,7.4
-5.691e-01,0.07,-0.00999999,7,6.4
-5.687e-01,0.07,0.17,7,7.4
-5.684e-01,0.09,-0.03,6.8,6.4
-5.680e-01,0.07,0.17,6.8,7.4
