0.192	0.98	0.07
0.384	1.96	0.14
0.576	2.94	0.23
0.768	3.92	0.32
0.96	4.86	0.39
1.152	5.84	0.48
1.344	6.82	0.55
1.536	7.82	0.64
1.728	8.8	0.73
1.92	9.78	0.84
2.112	9.78	0.86
2.304	9.78	0.88
2.496	9.78	0.88
2.688	9.78	0.9
2.88	9.84	0.92
3.072	9.84	0.94
3.264	9.86	0.98
3.456	9.88	0.98
3.648	9.9	0.98
3.84	9.9	0.98
4.032	9.88	1.0
4.224	9.88	1.0
4.416	9.88	1.02
4.608	9.86	1.0
4.8	9.86	1.02
4.992	9.88	1.02
5.184	9.88	1.0
5.376	9.84	1.0
5.568	9.84	1.02
5.76	9.86	1.02
5.952	9.9	1.02
6.144	9.9	1.0
6.336	9.9	1.0
6.528	9.94	1.02
6.72	9.94	1.08
6.912	9.94	1.08
7.104	9.92	1.08
7.296	9.94	1.1
7.488	9.94	1.08
7.68	9.94	1.04
7.872	9.94	1.0
8.064	9.96	1.0
8.256	9.98	0.98
8.448	9.98	0.96
8.64	9.98	0.86
8.832	9.96	0.84
9.024	9.98	0.86
9.216	9.98	0.84
9.408	9.98	0.84
9.6	9.96	0.84
9.792	9.96	0.88
9.984	9.94	0.9
10.176	9.92	0.88
10.368	9.92	0.9
10.56	9.9	0.92
10.752	9.9	0.94
10.944	9.88	0.9
11.136	9.88	0.88
11.328	9.86	0.84
11.52	9.86	0.86
11.712	9.86	0.82
11.904	9.84	0.82
12.096	9.84	0.84
12.288	9.84	0.8
12.48	9.84	0.78
12.672	9.84	0.76
12.864	9.84	0.78
13.056	9.82	0.78
13.248	9.82	0.8
13.44	9.8	0.8
13.632	9.78	0.82
13.824	9.8	0.82
14.016	9.8	0.8
14.208	9.76	0.8
14.4	9.76	0.8
14.592	9.74	0.76
14.784	9.74	0.74
14.976	9.72	0.74
15.168	9.7	0.76
15.36	9.7	0.74
15.552	9.68	0.72
15.744	9.68	0.7
15.936	9.66	0.7
16.128	9.66	0.7
16.32	9.66	0.7
16.512	9.66	0.74
16.704	9.64	0.74
16.896	9.64	0.76
17.088	9.66	0.76
17.28	9.66	0.78
17.472	9.66	0.8
17.664	9.66	0.82
17.856	9.68	0.84
18.048	9.7	0.86
18.24	9.68	0.9
18.432	9.7	0.88
18.624	9.7	0.9
18.816	9.72	0.88
19.008	9.74	0.88
19.2	9.78	0.88
19.392	9.8	0.88
19.584	9.82	0.86
19.776	9.82	0.86
19.968	9.82	0.86
20.16	9.84	0.84
20.352	9.84	0.86
20.544	9.88	0.86
20.736	9.9	0.88
20.928	9.9	0.88
21.12	9.9	0.88
21.312	9.9	0.88
21.504	9.9	0.92
21.696	9.9	0.92
21.888	9.92	0.94
22.08	9.94	0.94
22.272	9.96	0.94
22.464	9.96	0.94
22.656	9.96	0.94
22.848	9.96	0.94
23.04	9.94	0.94
23.232	9.96	0.96
23.424	9.96	1.02
23.616	9.98	1.02
23.808	9.98	1.0
24.0	9.96	1.0
24.192	9.96	1.0
24.384	9.96	1.0
24.576	9.94	1.0
24.768	9.94	1.02
24.96	9.96	1.04
25.152	9.96	1.04
25.344	9.96	0.96
25.536	9.96	0.96
25.728	9.94	0.94
25.92	9.96	0.94
26.112	9.94	0.92
26.304	9.92	0.9
26.496	9.92	0.9
26.688	9.9	0.86
26.88	9.88	0.84
27.072	9.88	0.82
27.264	9.86	0.82
27.456	9.84	0.82
27.648	9.86	0.84
27.84	9.84	0.84
28.032	9.84	0.86
28.224	9.84	0.88
28.416	9.84	0.88
28.608	9.82	0.92
