Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.02,,,
Sample Interval,3.84025e-05,,,
Filter Frequency,2e+08,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,2,,2,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-8.3522e-02,1.16,0.84,2.16,2
-8.3484e-02,1.24,1.48,2.16,2.4
-8.3445e-02,1.16,0.84,2.16,2
-8.3407e-02,1.16,1.48,2.16,2.4
-8.3368e-02,1.16,0.76,2.24,2
-8.3330e-02,1.08,1.48,2.16,2.4
-8.3292e-02,1.16,0.76,2.16,2
-8.3253e-02,1.16,1.48,2.24,2.4
-8.3215e-02,1.08,0.84,2.24,2
-8.3176e-02,1.16,1.48,2.16,2.48
-8.3138e-02,1.16,0.84,2.24,2.08
-8.3100e-02,1.16,1.4,2.24,2.48
-8.3061e-02,1.16,0.84,2.24,2.08
-8.3023e-02,1.16,1.4,2.24,2.48
-8.2984e-02,1.08,0.84,2.24,2.08
-8.2946e-02,1.08,1.4,2.24,2.56
-8.2908e-02,1.08,0.84,2.32,2.16
-8.2869e-02,1.08,1.4,2.32,2.56
-8.2831e-02,1.16,0.76,2.32,2.08
-8.2792e-02,1.08,1.4,2.32,2.56
-8.2754e-02,1.16,0.92,2.32,2.16
-8.2716e-02,1.16,1.4,2.32,2.56
-8.2677e-02,1.16,0.84,2.32,2.16
-8.2639e-02,1.16,1.4,2.32,2.56
-8.2600e-02,1.16,0.92,2.32,2.16
-8.2562e-02,1.16,1.4,2.32,2.56
-8.2524e-02,1.16,0.92,2.4,2.24
-8.2485e-02,1.16,1.4,2.32,2.56
-8.2447e-02,1.16,0.92,2.4,2.24
-8.2408e-02,1.16,1.4,2.4,2.56
-8.2370e-02,1.16,0.92,2.4,2.24
-8.2331e-02,1.08,1.32,2.4,2.56
-8.2293e-02,1.08,0.92,2.4,2.24
-8.2255e-02,1.16,1.32,2.4,2.56
-8.2216e-02,1.08,0.92,2.4,2.24
-8.2178e-02,1.08,1.32,2.4,2.56
-8.2139e-02,1.08,0.92,2.4,2.24
-8.2101e-02,1.08,1.32,2.4,2.56
-8.2063e-02,1.16,0.92,2.4,2.32
-8.2024e-02,1.16,1.4,2.4,2.64
-8.1986e-02,1.16,0.92,2.4,2.24
-8.1947e-02,1.24,1.48,2.48,2.64
-8.1909e-02,1.16,0.92,2.4,2.32
-8.1871e-02,1.16,1.4,2.4,2.64
-8.1832e-02,1.16,1,2.48,2.32
-8.1794e-02,1.24,1.4,2.48,2.64
-8.1755e-02,1.16,0.92,2.48,2.32
-8.1717e-02,1.16,1.4,2.48,2.64
-8.1679e-02,1.16,0.92,2.48,2.32
-8.1640e-02,1.16,1.4,2.48,2.64
-8.1602e-02,1.24,1,2.4,2.32
-8.1563e-02,1.16,1.4,2.48,2.64
-8.1525e-02,1.16,1,2.48,2.24
-8.1487e-02,1.16,1.4,2.4,2.64
-8.1448e-02,1.16,0.92,2.48,2.32
-8.1410e-02,1.16,1.4,2.48,2.64
-8.1371e-02,1.16,0.92,2.48,2.32
-8.1333e-02,1.16,1.4,2.48,2.64
-8.1295e-02,1.24,1,2.48,2.32
-8.1256e-02,1.16,1.4,2.48,2.64
-8.1218e-02,1.16,0.92,2.48,2.32
-8.1179e-02,1.16,1.4,2.4,2.64
-8.1141e-02,1.16,1,2.48,2.32
-8.1103e-02,1.24,1.4,2.48,2.64
-8.1064e-02,1.16,1,2.48,2.32
-8.1026e-02,1.32,1.4,2.56,2.64
-8.0987e-02,1.24,1.08,2.48,2.32
-8.0949e-02,1.24,1.4,2.48,2.64
-8.0911e-02,1.24,1,2.48,2.32
-8.0872e-02,1.24,1.4,2.48,2.64
-8.0834e-02,1.24,1.08,2.48,2.32
-8.0795e-02,1.24,1.48,2.48,2.64
-8.0757e-02,1.24,1,2.48,2.32
-8.0719e-02,1.24,1.4,2.48,2.64
-8.0680e-02,1.32,1.08,2.48,2.32
-8.0642e-02,1.32,1.48,2.48,2.64
-8.0603e-02,1.24,1.08,2.48,2.32
-8.0565e-02,1.24,1.48,2.48,2.64
-8.0527e-02,1.32,1.16,2.48,2.32
-8.0488e-02,1.32,1.48,2.48,2.64
-8.0450e-02,1.32,1.08,2.48,2.32
-8.0411e-02,1.24,1.48,2.48,2.64
-8.0373e-02,1.32,1.16,2.48,2.32
-8.0335e-02,1.32,1.56,2.48,2.64
-8.0296e-02,1.32,1.08,2.48,2.32
-8.0258e-02,1.24,1.48,2.48,2.64
-8.0219e-02,1.32,1.16,2.48,2.32
-8.0181e-02,1.4,1.56,2.48,2.64
-8.0143e-02,1.4,1.16,2.48,2.32
-8.0104e-02,1.32,1.56,2.48,2.64
-8.0066e-02,1.32,1.16,2.4,2.32
-8.0027e-02,1.32,1.56,2.4,2.64
-7.9989e-02,1.4,1.24,2.48,2.32
-7.9951e-02,1.4,1.56,2.48,2.64
-7.9912e-02,1.4,1.16,2.48,2.32
-7.9874e-02,1.4,1.56,2.4,2.64
-7.9835e-02,1.48,1.24,2.48,2.32
-7.9797e-02,1.4,1.64,2.4,2.56
-7.9759e-02,1.4,1.24,2.48,2.32
-7.9720e-02,1.48,1.64,2.48,2.64
-7.9682e-02,1.56,1.32,2.4,2.24
-7.9643e-02,1.48,1.72,2.4,2.64
-7.9605e-02,1.48,1.24,2.4,2.32
-7.9567e-02,1.48,1.64,2.48,2.56
-7.9528e-02,1.56,1.32,2.48,2.24
-7.9490e-02,1.56,1.72,2.4,2.56
-7.9451e-02,1.48,1.32,2.4,2.24
-7.9413e-02,1.48,1.72,2.4,2.56
-7.9375e-02,1.56,1.32,2.4,2.24
-7.9336e-02,1.64,1.8,2.4,2.64
-7.9298e-02,1.56,1.24,2.4,2.24
-7.9259e-02,1.56,1.8,2.4,2.64
-7.9221e-02,1.64,1.32,2.4,2.24
-7.9182e-02,1.64,1.88,2.4,2.64
-7.9144e-02,1.64,1.32,2.4,2.24
-7.9106e-02,1.64,1.88,2.32,2.56
-7.9067e-02,1.64,1.4,2.4,2.16
-7.9029e-02,1.72,1.96,2.32,2.64
-7.8990e-02,1.72,1.4,2.32,2.16
-7.8952e-02,1.72,1.96,2.32,2.56
-7.8914e-02,1.72,1.48,2.32,2.16
-7.8875e-02,1.8,2.04,2.32,2.56
-7.8837e-02,1.8,1.48,2.32,2.16
-7.8798e-02,1.8,2.04,2.32,2.56
-7.8760e-02,1.8,1.4,2.32,2.08
-7.8722e-02,1.88,2.04,2.32,2.56
-7.8683e-02,1.88,1.48,2.24,2.08
-7.8645e-02,1.8,2.04,2.32,2.48
-7.8606e-02,1.88,1.56,2.24,2.08
-7.8568e-02,1.88,2.12,2.24,2.48
-7.8530e-02,1.88,1.56,2.24,2.08
-7.8491e-02,1.96,2.12,2.24,2.48
-7.8453e-02,1.88,1.56,2.16,2.08
-7.8414e-02,1.88,2.2,2.24,2.48
-7.8376e-02,1.96,1.64,2.16,2.08
-7.8338e-02,1.96,2.2,2.16,2.4
-7.8299e-02,1.96,1.64,2.16,2
-7.8261e-02,1.96,2.2,2.16,2.4
-7.8222e-02,2.04,1.72,2.16,2
-7.8184e-02,1.96,2.28,2.08,2.4
-7.8146e-02,1.96,1.64,2.16,1.92
-7.8107e-02,1.96,2.2,2.16,2.4
-7.8069e-02,2.04,1.72,2.16,1.92
-7.8030e-02,2.04,2.28,2.16,2.32
-7.7992e-02,2.04,1.72,2.16,1.92
-7.7954e-02,2.04,2.28,2.16,2.32
-7.7915e-02,2.04,1.72,2.08,1.92
-7.7877e-02,2.12,2.28,2.08,2.32
-7.7838e-02,2.12,1.72,2.08,1.92
-7.7800e-02,2.04,2.28,2.08,2.32
-7.7762e-02,2.04,1.8,2.08,1.84
-7.7723e-02,2.04,2.28,2.08,2.24
-7.7685e-02,2.04,1.8,2.08,1.84
-7.7646e-02,2.04,2.28,2.08,2.24
-7.7608e-02,2.12,1.8,2,1.84
-7.7570e-02,2.04,2.36,2,2.24
-7.7531e-02,2.04,1.8,2,1.68
-7.7493e-02,2.12,2.28,1.92,2.24
-7.7454e-02,2.12,1.8,1.92,1.76
-7.7416e-02,2.12,2.36,2,2.24
-7.7378e-02,2.04,1.8,1.92,1.76
-7.7339e-02,2.12,2.36,1.92,2.16
-7.7301e-02,2.12,1.88,1.92,1.68
-7.7262e-02,2.12,2.36,1.92,2.16
-7.7224e-02,2.12,1.8,1.92,1.68
-7.7186e-02,2.04,2.28,1.92,2.16
-7.7147e-02,2.12,1.8,2,1.68
-7.7109e-02,2.12,2.36,1.92,2.16
-7.7070e-02,2.12,1.8,1.92,1.6
-7.7032e-02,2.12,2.36,1.92,2.08
-7.6994e-02,2.12,1.8,1.84,1.6
-7.6955e-02,2.12,2.36,1.92,2.08
-7.6917e-02,2.2,1.88,1.84,1.6
-7.6878e-02,2.12,2.36,1.84,2.08
-7.6840e-02,2.12,1.88,1.84,1.6
-7.6802e-02,2.12,2.28,1.84,2
-7.6763e-02,2.12,1.88,1.84,1.6
-7.6725e-02,2.12,2.36,1.76,2
-7.6686e-02,2.12,1.8,1.84,1.44
-7.6648e-02,2.12,2.36,1.76,2
-7.6610e-02,2.12,1.88,1.76,1.44
-7.6571e-02,2.12,2.36,1.76,2
-7.6533e-02,2.2,1.88,1.76,1.52
-7.6494e-02,2.12,2.44,1.76,2
-7.6456e-02,2.2,1.88,1.76,1.52
-7.6418e-02,2.2,2.36,1.76,1.92
-7.6379e-02,2.12,1.8,1.68,1.44
-7.6341e-02,2.12,2.36,1.68,2
-7.6302e-02,2.12,1.8,1.68,1.44
-7.6264e-02,2.12,2.36,1.68,2
-7.6225e-02,2.12,1.8,1.68,1.44
-7.6187e-02,2.12,2.36,1.68,2
-7.6149e-02,2.12,1.8,1.68,1.36
-7.6110e-02,2.12,2.44,1.68,2
-7.6072e-02,2.12,1.8,1.68,1.44
-7.6033e-02,2.12,2.36,1.68,1.92
-7.5995e-02,2.12,1.8,1.68,1.36
-7.5957e-02,2.12,2.36,1.6,1.92
-7.5918e-02,2.12,1.8,1.6,1.36
-7.5880e-02,2.12,2.36,1.6,1.84
-7.5841e-02,2.12,1.72,1.6,1.36
-7.5803e-02,2.12,2.36,1.6,1.92
-7.5765e-02,2.12,1.72,1.6,1.36
-7.5726e-02,2.12,2.36,1.52,1.84
-7.5688e-02,2.12,1.72,1.52,1.28
-7.5649e-02,2.2,2.44,1.6,1.84
-7.5611e-02,2.12,1.8,1.52,1.28
-7.5573e-02,2.12,2.44,1.52,1.76
-7.5534e-02,2.2,1.8,1.52,1.28
-7.5496e-02,2.12,2.44,1.52,1.76
-7.5457e-02,2.04,1.8,1.52,1.28
-7.5419e-02,2.12,2.44,1.44,1.76
-7.5381e-02,2.12,1.8,1.44,1.2
-7.5342e-02,2.2,2.44,1.44,1.68
-7.5304e-02,2.2,1.8,1.44,1.2
-7.5265e-02,2.2,2.44,1.52,1.68
-7.5227e-02,2.2,1.8,1.44,1.2
-7.5189e-02,2.2,2.44,1.44,1.68
-7.5150e-02,2.12,1.72,1.36,1.2
-7.5112e-02,2.12,2.44,1.44,1.68
-7.5073e-02,2.12,1.72,1.36,1.2
-7.5035e-02,2.12,2.44,1.36,1.68
-7.4997e-02,2.12,1.8,1.36,1.2
-7.4958e-02,2.2,2.44,1.36,1.68
-7.4920e-02,2.12,1.8,1.36,1.12
-7.4881e-02,2.12,2.44,1.36,1.6
-7.4843e-02,2.12,1.72,1.28,1.12
-7.4805e-02,2.12,2.36,1.28,1.6
-7.4766e-02,2.12,1.72,1.28,1.12
-7.4728e-02,2.12,2.44,1.36,1.52
-7.4689e-02,2.12,1.8,1.28,1.12
-7.4651e-02,2.2,2.44,1.28,1.52
-7.4613e-02,2.12,1.8,1.28,1.12
-7.4574e-02,2.2,2.44,1.28,1.52
-7.4536e-02,2.12,1.8,1.2,1.04
-7.4497e-02,2.12,2.36,1.28,1.44
-7.4459e-02,2.12,1.88,1.28,1.12
-7.4421e-02,2.12,2.36,1.28,1.44
-7.4382e-02,2.12,1.96,1.2,1.04
-7.4344e-02,2.12,2.28,1.2,1.36
-7.4305e-02,2.12,1.96,1.28,1.04
-7.4267e-02,2.12,2.28,1.2,1.36
-7.4229e-02,2.12,1.96,1.2,1.04
-7.4190e-02,2.12,2.28,1.2,1.28
-7.4152e-02,2.12,1.96,1.2,1.04
-7.4113e-02,2.12,2.28,1.2,1.36
-7.4075e-02,2.12,1.88,1.2,0.96
-7.4037e-02,2.12,2.28,1.2,1.28
-7.3998e-02,2.12,2.04,1.12,1.04
-7.3960e-02,2.12,2.2,1.2,1.28
-7.3921e-02,2.2,1.88,1.2,0.96
-7.3883e-02,2.12,2.36,1.12,1.36
-7.3845e-02,2.04,1.96,1.12,1.04
-7.3806e-02,2.12,2.28,1.12,1.2
-7.3768e-02,2.12,1.96,1.12,0.96
-7.3729e-02,2.12,2.28,1.12,1.2
-7.3691e-02,2.12,2.04,1.04,0.96
-7.3653e-02,2.12,2.2,1.12,1.28
-7.3614e-02,2.2,2.04,1.12,1.04
-7.3576e-02,2.12,2.2,1.12,1.2
-7.3537e-02,2.12,2.04,1.12,1.04
-7.3499e-02,2.2,2.28,1.12,1.2
-7.3461e-02,2.2,2.04,1.04,0.96
-7.3422e-02,2.2,2.28,1.12,1.2
-7.3384e-02,2.12,1.96,1.04,0.96
-7.3345e-02,2.12,2.28,1.04,1.2
-7.3307e-02,2.12,1.96,1.12,0.96
-7.3269e-02,2.12,2.28,1.12,1.2
-7.3230e-02,2.12,2.04,1.12,0.96
-7.3192e-02,2.2,2.28,1.04,1.2
-7.3153e-02,2.2,1.96,1.12,0.96
-7.3115e-02,2.12,2.28,1.12,1.2
-7.3076e-02,2.12,1.96,1.04,0.96
-7.3038e-02,2.12,2.28,1.04,1.2
-7.3000e-02,2.12,1.96,1.04,0.96
-7.2961e-02,2.12,2.2,1.04,1.2
-7.2923e-02,2.12,1.96,1.04,0.96
-7.2884e-02,2.04,2.2,1.12,1.2
-7.2846e-02,2.12,2.04,1.12,0.96
-7.2808e-02,2.12,2.2,1.12,1.12
-7.2769e-02,2.12,1.96,1.12,0.96
-7.2731e-02,2.12,2.2,1.12,1.2
-7.2692e-02,2.12,2.04,1.04,0.96
-7.2654e-02,2.12,2.2,1.04,1.12
-7.2616e-02,2.04,1.96,1.04,0.96
-7.2577e-02,2.12,2.2,1.04,1.2
-7.2539e-02,2.12,1.96,1.12,0.96
-7.2500e-02,2.12,2.2,1.12,1.2
-7.2462e-02,2.04,1.88,1.04,0.88
-7.2424e-02,2.04,2.2,1.04,1.2
-7.2385e-02,2.04,1.96,1.12,0.96
-7.2347e-02,2.04,2.12,1.04,1.2
-7.2308e-02,2.04,1.8,1.04,0.88
-7.2270e-02,1.96,2.2,1.04,1.28
-7.2232e-02,2.04,1.88,1.04,0.96
-7.2193e-02,2.04,2.12,1.04,1.2
-7.2155e-02,1.96,1.72,1.04,0.96
-7.2116e-02,1.96,2.12,1.12,1.2
-7.2078e-02,1.96,1.88,1.04,0.96
-7.2040e-02,1.96,2.12,1.04,1.2
-7.2001e-02,1.96,1.72,1.04,0.96
-7.1963e-02,1.96,2.12,1.12,1.2
-7.1924e-02,1.96,1.8,1.04,0.96
-7.1886e-02,1.96,2.04,1.04,1.2
-7.1848e-02,1.96,1.8,1.12,0.96
-7.1809e-02,1.96,2.04,1.04,1.28
-7.1771e-02,1.88,1.8,1.12,0.96
-7.1732e-02,1.96,2.04,1.04,1.2
-7.1694e-02,1.96,1.72,1.04,0.96
-7.1656e-02,1.96,2.12,1.04,1.2
-7.1617e-02,1.96,1.8,1.04,1.04
-7.1579e-02,1.88,2.04,1.12,1.2
-7.1540e-02,1.96,1.8,1.04,0.96
-7.1502e-02,1.88,2.04,1.04,1.2
-7.1464e-02,1.88,1.72,1.04,0.96
-7.1425e-02,1.88,2.04,1.04,1.2
-7.1387e-02,1.96,1.8,1.12,0.96
-7.1348e-02,1.88,2.04,1.12,1.28
-7.1310e-02,1.8,1.64,1.12,0.96
-7.1272e-02,1.8,2.04,1.12,1.2
-7.1233e-02,1.8,1.72,1.12,1.04
-7.1195e-02,1.8,1.96,1.12,1.2
-7.1156e-02,1.8,1.64,1.12,1.04
-7.1118e-02,1.8,1.88,1.12,1.2
-7.1080e-02,1.8,1.72,1.12,1.04
-7.1041e-02,1.8,1.88,1.12,1.2
-7.1003e-02,1.8,1.48,1.12,0.96
-7.0964e-02,1.72,2.04,1.12,1.36
-7.0926e-02,1.8,1.48,1.12,0.96
-7.0888e-02,1.72,2.04,1.12,1.36
-7.0849e-02,1.72,1.4,1.12,0.96
-7.0811e-02,1.72,2.04,1.2,1.44
-7.0772e-02,1.64,1.48,1.2,0.96
-7.0734e-02,1.72,2.04,1.2,1.44
-7.0696e-02,1.72,1.4,1.2,0.96
-7.0657e-02,1.64,1.96,1.2,1.44
-7.0619e-02,1.56,1.4,1.2,0.96
-7.0580e-02,1.64,1.96,1.2,1.52
-7.0542e-02,1.64,1.32,1.2,1.04
-7.0504e-02,1.56,1.88,1.2,1.44
-7.0465e-02,1.48,1.24,1.2,1.04
-7.0427e-02,1.56,1.88,1.2,1.52
-7.0388e-02,1.56,1.24,1.2,1.04
-7.0350e-02,1.48,1.8,1.28,1.52
-7.0312e-02,1.48,1.16,1.28,1.04
-7.0273e-02,1.4,1.8,1.28,1.6
-7.0235e-02,1.48,1.16,1.28,1.12
-7.0196e-02,1.48,1.8,1.36,1.6
-7.0158e-02,1.32,1.16,1.28,1.12
-7.0120e-02,1.4,1.72,1.36,1.6
-7.0081e-02,1.4,1.16,1.36,1.12
-7.0043e-02,1.4,1.72,1.36,1.68
-7.0004e-02,1.32,1.08,1.36,1.12
-6.9966e-02,1.32,1.64,1.36,1.68
-6.9927e-02,1.24,1.08,1.36,1.2
-6.9889e-02,1.32,1.64,1.36,1.68
-6.9851e-02,1.32,1,1.44,1.2
-6.9812e-02,1.32,1.64,1.44,1.68
-6.9774e-02,1.32,1.08,1.44,1.2
-6.9735e-02,1.16,1.64,1.36,1.68
-6.9697e-02,1.24,1,1.44,1.2
-6.9659e-02,1.24,1.56,1.44,1.76
-6.9620e-02,1.32,1,1.44,1.2
-6.9582e-02,1.24,1.64,1.44,1.76
-6.9543e-02,1.16,1,1.36,1.28
-6.9505e-02,1.24,1.56,1.44,1.76
-6.9467e-02,1.24,1,1.52,1.28
-6.9428e-02,1.24,1.56,1.52,1.76
-6.9390e-02,1.24,1,1.52,1.36
-6.9351e-02,1.08,1.56,1.44,1.76
-6.9313e-02,1.24,1,1.52,1.28
-6.9275e-02,1.24,1.56,1.52,1.84
-6.9236e-02,1.24,1,1.6,1.36
-6.9198e-02,1.16,1.56,1.6,1.84
-6.9159e-02,1.16,1,1.52,1.36
-6.9121e-02,1.16,1.56,1.6,1.84
-6.9083e-02,1.16,1,1.6,1.44
-6.9044e-02,1.16,1.48,1.6,1.92
-6.9006e-02,1.16,0.92,1.6,1.44
-6.8967e-02,1.16,1.48,1.6,1.84
-6.8929e-02,1.24,0.92,1.68,1.44
-6.8891e-02,1.16,1.48,1.68,1.92
-6.8852e-02,1.24,0.92,1.68,1.44
-6.8814e-02,1.16,1.48,1.68,1.92
-6.8775e-02,1.16,0.92,1.6,1.52
-6.8737e-02,1.16,1.48,1.68,1.92
-6.8699e-02,1.16,0.92,1.68,1.44
-6.8660e-02,1.16,1.48,1.68,2
-6.8622e-02,1.16,0.92,1.68,1.52
-6.8583e-02,1.08,1.48,1.68,2
-6.8545e-02,1.16,0.92,1.76,1.52
-6.8507e-02,1.16,1.48,1.76,2
-6.8468e-02,1.16,0.92,1.76,1.6
-6.8430e-02,1.16,1.4,1.76,2
-6.8391e-02,1.16,1,1.84,1.6
-6.8353e-02,1.16,1.4,1.76,2
-6.8315e-02,1.16,0.92,1.76,1.6
-6.8276e-02,1.16,1.48,1.76,2.08
-6.8238e-02,1.16,0.92,1.84,1.52
-6.8199e-02,1.16,1.48,1.76,2
-6.8161e-02,1.24,0.92,1.76,1.6
-6.8123e-02,1.24,1.48,1.84,2.08
-6.8084e-02,1.16,0.92,1.84,1.6
-6.8046e-02,1.16,1.48,1.84,2.08
-6.8007e-02,1.16,0.84,1.84,1.6
-6.7969e-02,1.24,1.48,1.84,2.08
-6.7931e-02,1.16,0.84,1.84,1.6
-6.7892e-02,1.16,1.48,1.84,2.16
-6.7854e-02,1.16,0.84,1.84,1.6
-6.7815e-02,1.24,1.48,1.84,2.08
-6.7777e-02,1.16,0.84,1.92,1.6
-6.7739e-02,1.16,1.48,2,2.24
-6.7700e-02,1.16,0.84,2,1.68
-6.7662e-02,1.16,1.48,2,2.24
-6.7623e-02,1.16,0.76,1.92,1.76
-6.7585e-02,1.08,1.48,2,2.24
-6.7547e-02,1.16,0.84,2,1.76
-6.7508e-02,1.16,1.48,2,2.24
-6.7470e-02,1.16,0.84,2,1.76
-6.7431e-02,1.16,1.48,1.92,2.24
-6.7393e-02,1.16,0.84,2,1.76
-6.7355e-02,1.16,1.48,2,2.32
-6.7316e-02,1.16,0.84,2.08,1.84
-6.7278e-02,1.16,1.48,2.08,2.32
-6.7239e-02,1.08,0.84,2.08,1.84
-6.7201e-02,1.16,1.48,2.08,2.32
-6.7163e-02,1.08,0.84,2.08,1.84
-6.7124e-02,1.16,1.48,2.08,2.4
-6.7086e-02,1.16,0.84,2.08,1.92
-6.7047e-02,1.16,1.48,2.08,2.32
-6.7009e-02,1.16,0.84,2.08,1.92
-6.6971e-02,1.16,1.48,2.16,2.4
-6.6932e-02,1.16,0.84,2.08,1.92
-6.6894e-02,1.16,1.48,2.16,2.4
-6.6855e-02,1.16,0.76,2.16,2
-6.6817e-02,1.16,1.48,2.16,2.4
-6.6778e-02,1.16,0.84,2.16,2
-6.6740e-02,1.16,1.48,2.16,2.4
-6.6702e-02,1.16,0.76,2.16,2
-6.6663e-02,1.16,1.4,2.16,2.4
-6.6625e-02,1.16,0.84,2.16,2
-6.6586e-02,1.16,1.48,2.16,2.48
-6.6548e-02,1.16,0.76,2.16,2.08
-6.6510e-02,1.16,1.48,2.24,2.48
-6.6471e-02,1.16,0.84,2.24,2.08
-6.6433e-02,1.16,1.48,2.24,2.48
-6.6394e-02,1.16,0.84,2.32,2.08
-6.6356e-02,1.08,1.4,2.24,2.56
-6.6318e-02,1.16,0.84,2.32,2.08
-6.6279e-02,1.16,1.48,2.32,2.56
-6.6241e-02,1.16,0.84,2.32,2.16
-6.6202e-02,1.08,1.4,2.32,2.56
-6.6164e-02,1.16,0.92,2.32,2.16
-6.6126e-02,1.16,1.4,2.32,2.56
-6.6087e-02,1.16,0.92,2.32,2.16
-6.6049e-02,1.16,1.4,2.24,2.56
-6.6010e-02,1.16,0.92,2.32,2.16
-6.5972e-02,1.08,1.4,2.32,2.56
-6.5934e-02,1.16,0.92,2.4,2.24
-6.5895e-02,1.08,1.32,2.32,2.56
-6.5857e-02,1.08,0.92,2.32,2.24
-6.5818e-02,1.08,1.32,2.32,2.56
-6.5780e-02,1.08,0.92,2.4,2.24
-6.5742e-02,1.08,1.32,2.32,2.56
-6.5703e-02,1.08,0.84,2.32,2.24
-6.5665e-02,1.08,1.32,2.4,2.56
-6.5626e-02,1.08,0.84,2.4,2.24
-6.5588e-02,1.08,1.32,2.4,2.56
-6.5550e-02,1.08,0.92,2.4,2.24
-6.5511e-02,1.08,1.32,2.4,2.56
-6.5473e-02,1.16,0.92,2.48,2.24
-6.5434e-02,1.08,1.32,2.4,2.56
-6.5396e-02,1.08,0.92,2.4,2.24
-6.5358e-02,1.08,1.32,2.4,2.64
-6.5319e-02,1.16,0.92,2.4,2.32
-6.5281e-02,1.16,1.4,2.48,2.64
-6.5242e-02,1.08,0.92,2.4,2.32
-6.5204e-02,1.08,1.32,2.4,2.64
-6.5166e-02,1.16,0.92,2.48,2.24
-6.5127e-02,1.16,1.4,2.48,2.64
-6.5089e-02,1.08,0.92,2.4,2.32
-6.5050e-02,1.08,1.32,2.48,2.64
-6.5012e-02,1.16,1,2.48,2.32
-6.4974e-02,1.16,1.32,2.4,2.56
-6.4935e-02,1.08,0.92,2.4,2.32
-6.4897e-02,1.08,1.32,2.48,2.64
-6.4858e-02,1.16,0.92,2.48,2.32
-6.4820e-02,1.16,1.4,2.48,2.64
-6.4782e-02,1.08,0.92,2.4,2.32
-6.4743e-02,1.16,1.32,2.48,2.64
-6.4705e-02,1.16,0.92,2.48,2.32
-6.4666e-02,1.16,1.4,2.48,2.64
-6.4628e-02,1.16,1,2.48,2.32
-6.4590e-02,1.08,1.4,2.4,2.64
-6.4551e-02,1.16,1.08,2.48,2.32
-6.4513e-02,1.24,1.4,2.48,2.64
-6.4474e-02,1.24,1,2.48,2.32
-6.4436e-02,1.16,1.4,2.48,2.64
-6.4398e-02,1.24,1,2.48,2.32
-6.4359e-02,1.24,1.48,2.48,2.64
-6.4321e-02,1.24,1,2.48,2.32
-6.4282e-02,1.24,1.48,2.48,2.64
-6.4244e-02,1.24,1.08,2.48,2.32
-6.4206e-02,1.24,1.4,2.4,2.64
-6.4167e-02,1.24,1,2.48,2.32
-6.4129e-02,1.24,1.48,2.48,2.64
-6.4090e-02,1.24,1.08,2.4,2.32
-6.4052e-02,1.24,1.4,2.48,2.56
-6.4014e-02,1.24,1,2.48,2.32
-6.3975e-02,1.24,1.48,2.48,2.64
-6.3937e-02,1.16,1,2.48,2.32
-6.3898e-02,1.24,1.48,2.4,2.64
-6.3860e-02,1.32,1.08,2.48,2.32
-6.3822e-02,1.32,1.48,2.48,2.64
-6.3783e-02,1.24,1.08,2.48,2.32
-6.3745e-02,1.32,1.48,2.48,2.64
-6.3706e-02,1.32,1.16,2.48,2.32
-6.3668e-02,1.24,1.48,2.48,2.64
-6.3629e-02,1.24,1.08,2.48,2.32
-6.3591e-02,1.32,1.48,2.48,2.64
-6.3553e-02,1.32,1.16,2.48,2.32
-6.3514e-02,1.4,1.56,2.48,2.64
-6.3476e-02,1.24,1.16,2.48,2.32
-6.3437e-02,1.32,1.56,2.48,2.64
-6.3399e-02,1.4,1.16,2.48,2.32
-6.3361e-02,1.4,1.64,2.48,2.64
-6.3322e-02,1.4,1.16,2.4,2.32
-6.3284e-02,1.4,1.56,2.48,2.64
-6.3245e-02,1.4,1.16,2.4,2.32
-6.3207e-02,1.48,1.64,2.48,2.64
-6.3169e-02,1.48,1.24,2.4,2.32
-6.3130e-02,1.4,1.64,2.48,2.64
-6.3092e-02,1.4,1.24,2.48,2.32
-6.3053e-02,1.48,1.64,2.48,2.64
-6.3015e-02,1.48,1.24,2.48,2.32
-6.2977e-02,1.48,1.64,2.4,2.64
-6.2938e-02,1.48,1.32,2.4,2.32
-6.2900e-02,1.48,1.64,2.48,2.56
-6.2861e-02,1.48,1.32,2.4,2.32
-6.2823e-02,1.48,1.72,2.48,2.56
-6.2785e-02,1.48,1.32,2.48,2.24
-6.2746e-02,1.56,1.8,2.4,2.64
-6.2708e-02,1.56,1.24,2.4,2.24
-6.2669e-02,1.56,1.8,2.4,2.64
-6.2631e-02,1.56,1.32,2.4,2.24
-6.2593e-02,1.64,1.88,2.4,2.64
-6.2554e-02,1.72,1.32,2.4,2.24
-6.2516e-02,1.64,1.88,2.4,2.56
-6.2477e-02,1.64,1.32,2.4,2.24
-6.2439e-02,1.72,1.96,2.4,2.64
-6.2401e-02,1.72,1.4,2.32,2.16
-6.2362e-02,1.72,1.96,2.32,2.56
-6.2324e-02,1.64,1.48,2.32,2.16
-6.2285e-02,1.72,1.96,2.4,2.56
-6.2247e-02,1.8,1.48,2.32,2.16
-6.2209e-02,1.8,2.04,2.4,2.56
