148.05	0.99
148.59	0.98
149.72	0.98
149.16	0.98
146.92	0.98
147.6	0.98
150.48	0.98
148.87	0.99
146.19	0.99
149.2	0.98
149.34	0.98
149.26	0.98
147.89	0.98
148.95	0.98
150.36	0.98
148.56	0.98
148.58	0.98
147.92	0.98
148.74	0.97
148.97	0.98
147.53	0.98
147.48	0.99
148.61	0.97
150.29	0.99
149.12	0.99
148.17	0.98
148.1	0.97
148.74	0.98
149.55	0.99
148.04	0.99
148.64	0.98
147.61	0.97
149.09	0.98
147.46	0.98
149.99	0.99
149.32	0.98
148.74	0.97
149.34	0.98
147.63	0.98
148.52	0.96
146.66	0.98
150.39	0.98
149.03	0.98
148.43	0.98
149.79	0.98
146.23	0.99
149.27	0.99
150.47	0.98
147.81	0.98
147.98	0.98
149.38	0.98
147.76	0.97
149.51	0.98
148.29	0.98
149.68	0.99
149.25	0.97
149.76	0.97
148.04	0.99
148.52	0.98
147.67	0.99
148.87	0.97
148.49	0.99
148.89	0.99
149.13	0.98
151.64	0.97
150.07	0.98
148.63	0.98
150.53	0.97
147.27	0.97
150.58	0.98
148.11	0.98
148.76	0.99
147.8	0.98
151.08	0.98
148.69	0.98
148.83	0.98
148.33	0.99
147.84	0.98
149.1	0.99
147.49	0.98
149.19	0.99
148.47	0.97
150.49	0.98
150.39	0.98
148.12	0.98
146.98	0.97
147.06	0.98
147.26	0.98
147.8	0.98
149.35	0.98
148.43	0.97
151.89	0.98
147.64	0.98
148.81	0.98
146.77	0.97
147.19	0.98
149.73	0.99
148.95	0.98
148.0	0.98
145.23	0.97
