458.09	1.0
451.74	0.98
453.94	1.0
450.25	0.99
456.2	1.0
454.68	0.99
455.37	1.01
454.58	0.99
453.77	1.01
452.03	0.99
454.45	1.0
453.26	0.99
454.91	1.01
455.08	0.99
452.05	0.99
456.41	1.0
451.5	0.99
456.2	0.99
454.19	0.99
454.82	0.99
450.88	0.99
453.09	1.0
452.23	0.98
457.93	1.0
453.01	0.99
451.7	0.99
453.95	0.99
455.34	1.0
453.89	0.99
456.86	1.01
453.18	0.99
455.6	1.01
451.02	0.99
451.59	1.0
455.16	0.99
454.27	1.0
454.96	0.99
454.09	1.0
452.65	1.0
454.72	0.99
457.48	0.99
455.0	0.99
455.73	0.99
452.33	0.98
456.48	1.0
452.5	0.99
453.58	0.99
449.9	0.97
456.08	1.0
