353.35	0.99
350.63	0.98
354.27	0.99
350.18	0.99
352.57	1.0
351.38	0.98
356.95	0.99
350.49	0.99
351.59	1.01
350.84	0.99
351.21	1.0
353.44	0.99
352.26	0.99
351.42	0.99
352.59	0.99
354.02	0.99
353.72	0.99
350.69	0.99
349.96	0.98
350.57	0.99
349.85	0.99
352.92	0.99
347.9	0.98
355.35	1.0
350.78	0.99
352.35	1.01
350.26	0.99
353.34	1.0
348.25	0.99
351.61	1.01
351.21	0.99
352.92	0.99
352.2	0.99
351.69	0.99
352.46	0.99
351.21	0.99
353.03	0.99
347.0	0.99
352.83	1.0
350.11	0.98
352.57	1.01
349.54	0.99
352.72	1.01
349.23	0.98
351.92	1.0
352.49	0.99
351.43	0.99
351.28	0.99
351.04	0.99
352.92	1.0
