426.18	0.99
429.69	1.01
429.54	0.99
429.86	1.01
429.36	0.99
429.72	0.99
429.7	0.99
427.55	0.99
430.44	1.0
427.54	0.99
428.98	1.01
426.63	0.99
430.34	1.01
428.29	0.99
430.25	1.0
430.87	0.99
431.04	0.99
429.31	0.99
429.72	0.99
430.1	0.99
426.94	0.99
430.57	1.0
427.43	0.99
430.51	1.0
429.87	0.99
429.72	1.01
428.64	0.99
430.87	0.99
430.96	1.0
428.41	0.99
430.0	0.99
427.74	0.99
429.7	1.0
428.28	0.99
430.05	1.0
428.41	0.99
430.86	1.01
429.9	0.99
429.13	1.0
430.63	0.99
428.82	0.99
432.26	1.0
431.1	0.99
430.85	0.99
429.1	0.99
431.68	1.0
427.03	0.99
431.58	1.0
428.67	0.99
