27.0	0.32
24.91	0.55
26.62	0.58
26.32	0.55
28.04	0.62
26.68	0.55
24.44	0.54
26.05	0.57
25.64	0.56
25.6	0.56
25.45	0.55
27.02	0.56
25.6	0.54
29.37	0.64
24.97	0.53
28.18	0.58
25.99	0.55
24.53	0.54
25.78	0.57
26.2	0.56
27.85	0.6
26.73	0.57
27.57	0.57
27.47	0.58
27.95	0.58
26.82	0.55
28.31	0.57
26.6	0.59
26.58	0.58
25.52	0.53
26.34	0.58
27.91	0.56
27.0	0.56
27.71	0.59
26.2	0.55
26.93	0.56
25.16	0.54
25.35	0.54
25.86	0.54
27.9	0.6
26.6	0.55
25.5	0.56
25.4	0.53
26.6	0.56
27.53	0.61
25.6	0.54
26.55	0.6
26.3	0.56
25.81	0.54
27.96	0.59
26.71	0.54
28.76	0.61
27.08	0.59
26.79	0.56
25.06	0.53
26.21	0.57
26.68	0.51
