Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,1.92012e-05,,,
Filter Frequency,2e+08,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,2,,10,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-3.959e-02,0.88,0.88,10.4,9.6
-3.957e-02,0.88,1.04,10.4,11.2
-3.955e-02,0.88,0.8,10.4,10
-3.954e-02,0.88,0.96,10.4,10.8
-3.952e-02,0.88,0.8,10.4,10
-3.950e-02,0.88,1.04,10.4,10.8
-3.948e-02,0.88,0.8,10.4,10
-3.946e-02,0.88,0.96,10.4,10.8
-3.944e-02,0.88,0.8,10.8,10
-3.942e-02,0.88,0.96,10.4,10.8
-3.940e-02,0.8,0.72,10.8,10
-3.938e-02,0.8,0.88,10.8,10.8
-3.936e-02,0.8,0.72,10.4,10
-3.934e-02,0.8,0.88,10.4,10.8
-3.932e-02,0.8,0.72,10.4,10
-3.930e-02,0.8,0.96,10.4,10.8
-3.929e-02,0.8,0.72,10.4,10
-3.927e-02,0.8,0.88,10.4,10.8
-3.925e-02,0.8,0.72,10.4,10
-3.923e-02,0.8,0.88,10.8,10.8
-3.921e-02,0.8,0.64,10.4,10
-3.919e-02,0.72,0.88,10.4,10.8
-3.917e-02,0.72,0.64,10.4,9.6
-3.915e-02,0.8,0.8,10.8,10.8
-3.913e-02,0.72,0.64,10.4,10
-3.911e-02,0.72,0.8,10.4,10.8
-3.909e-02,0.8,0.64,10.4,10
-3.907e-02,0.72,0.96,10.4,10.8
-3.906e-02,0.72,0.64,10,10
-3.904e-02,0.72,0.88,10.4,10.8
-3.902e-02,0.72,0.64,10.8,10
-3.900e-02,0.72,0.8,10.8,10.8
-3.898e-02,0.72,0.64,10.4,10
-3.896e-02,0.72,0.8,10.8,10.8
-3.894e-02,0.72,0.56,10.4,10
-3.892e-02,0.72,0.72,10.4,10.8
-3.890e-02,0.64,0.56,10.4,10
-3.888e-02,0.64,0.72,10.4,10.8
-3.886e-02,0.64,0.56,10.4,10
-3.884e-02,0.64,0.72,10.4,10.8
-3.882e-02,0.64,0.56,10.4,10
-3.881e-02,0.64,0.72,10.4,10.8
-3.879e-02,0.64,0.56,10.4,10
-3.877e-02,0.64,0.72,10.4,10.8
-3.875e-02,0.56,0.56,10.4,10
-3.873e-02,0.64,0.72,10.4,10.8
-3.871e-02,0.64,0.56,10.4,10
-3.869e-02,0.64,0.72,10.4,10.8
-3.867e-02,0.64,0.48,10.4,9.6
-3.865e-02,0.64,0.72,10.4,10.8
-3.863e-02,0.64,0.48,10.8,10
-3.861e-02,0.64,0.8,10.8,10.8
-3.859e-02,0.56,0.48,10.4,10
-3.858e-02,0.56,0.64,10.4,10.8
-3.856e-02,0.56,0.48,10.4,10
-3.854e-02,0.48,0.64,10.4,10.8
-3.852e-02,0.56,0.48,10.4,10
-3.850e-02,0.56,0.64,10.4,10.8
-3.848e-02,0.56,0.48,10.8,10
-3.846e-02,0.56,0.64,10.4,10.8
-3.844e-02,0.56,0.48,10.4,9.6
-3.842e-02,0.56,0.64,10.4,10.8
-3.840e-02,0.56,0.48,10.4,9.6
-3.838e-02,0.56,0.64,10.4,10.8
-3.836e-02,0.56,0.4,10.4,9.6
-3.834e-02,0.56,0.64,10.4,10.8
-3.833e-02,0.56,0.48,10.4,9.6
-3.831e-02,0.48,0.64,10.4,10.8
-3.829e-02,0.56,0.48,10.4,10
-3.827e-02,0.48,0.64,10.4,10.8
-3.825e-02,0.48,0.48,10.4,9.6
-3.823e-02,0.56,0.64,10.8,10.8
-3.821e-02,0.48,0.48,10.4,9.6
-3.819e-02,0.48,0.64,10.4,10.8
-3.817e-02,0.48,0.48,10.4,9.6
-3.815e-02,0.56,0.64,10.4,10.8
-3.813e-02,0.48,0.4,10.4,9.6
-3.811e-02,0.48,0.64,10.4,10.8
-3.810e-02,0.48,0.4,10.4,9.6
-3.808e-02,0.48,0.64,10.4,10.8
-3.806e-02,0.48,0.4,10.4,9.6
-3.804e-02,0.56,0.64,10.4,10.8
-3.802e-02,0.56,0.4,10.4,9.6
-3.800e-02,0.48,0.56,10.4,10.8
-3.798e-02,0.48,0.4,10.4,9.6
-3.796e-02,0.48,0.56,10.4,10.8
-3.794e-02,0.48,0.4,10.4,9.6
-3.792e-02,0.56,0.56,10.8,10.8
-3.790e-02,0.48,0.4,10.4,9.6
-3.788e-02,0.48,0.64,10.4,10.8
-3.786e-02,0.48,0.4,10,9.6
-3.785e-02,0.48,0.56,10.4,10.8
-3.783e-02,0.48,0.4,10.4,9.6
-3.781e-02,0.48,0.56,10.4,10.8
-3.779e-02,0.48,0.4,10.4,9.6
-3.777e-02,0.48,0.56,10.4,10.8
-3.775e-02,0.48,0.4,10.4,9.6
-3.773e-02,0.48,0.56,10.4,10.8
-3.771e-02,0.48,0.4,10.4,9.6
-3.769e-02,0.48,0.64,10.4,10.8
-3.767e-02,0.56,0.4,10.4,9.6
-3.765e-02,0.48,0.56,10.4,10.8
-3.763e-02,0.48,0.4,10.8,9.6
-3.762e-02,0.48,0.56,10.4,10.8
-3.760e-02,0.48,0.4,10.4,9.6
-3.758e-02,0.48,0.56,10.4,10.8
-3.756e-02,0.48,0.4,10.4,9.6
-3.754e-02,0.48,0.56,10.4,10.8
-3.752e-02,0.48,0.4,10.4,9.6
-3.750e-02,0.48,0.56,10.4,10.8
-3.748e-02,0.48,0.4,10.4,9.6
-3.746e-02,0.48,0.56,10.4,10.8
-3.744e-02,0.48,0.4,10.4,9.2
-3.742e-02,0.48,0.56,10.4,10.8
-3.740e-02,0.48,0.4,10,9.2
-3.738e-02,0.48,0.56,10,10.8
-3.737e-02,0.48,0.4,10.4,9.2
-3.735e-02,0.48,0.56,10.4,10.8
-3.733e-02,0.48,0.4,10.4,9.2
-3.731e-02,0.48,0.56,10,10.8
-3.729e-02,0.48,0.4,9.6,9.2
-3.727e-02,0.48,0.56,9.6,10.8
-3.725e-02,0.48,0.4,10.4,9.2
-3.723e-02,0.48,0.64,10.4,10.8
-3.721e-02,0.48,0.4,10.4,8.8
-3.719e-02,0.48,0.56,10,10.8
-3.717e-02,0.48,0.4,9.6,9.2
-3.715e-02,0.48,0.56,9.6,10.8
-3.714e-02,0.48,0.4,10,8.8
-3.712e-02,0.48,0.56,10.4,10.8
-3.710e-02,0.48,0.4,10.4,9.2
-3.708e-02,0.48,0.56,10.4,10.8
-3.706e-02,0.48,0.4,9.6,8.8
-3.704e-02,0.48,0.56,9.6,10.8
-3.702e-02,0.48,0.4,10,8.8
-3.700e-02,0.48,0.56,10.4,10.8
-3.698e-02,0.48,0.4,10.4,9.2
-3.696e-02,0.4,0.56,10.4,10.8
-3.694e-02,0.48,0.4,10,9.2
-3.692e-02,0.48,0.56,9.6,10.8
-3.690e-02,0.48,0.4,9.6,8.8
-3.689e-02,0.48,0.56,10.4,10.8
-3.687e-02,0.48,0.4,10.4,8.8
-3.685e-02,0.48,0.56,10.4,10.8
-3.683e-02,0.48,0.4,10,8.8
-3.681e-02,0.48,0.56,10,10.8
-3.679e-02,0.48,0.4,9.6,8.8
-3.677e-02,0.48,0.64,10,10.8
-3.675e-02,0.4,0.4,10.8,8.8
-3.673e-02,0.48,0.56,10.4,10.8
-3.671e-02,0.48,0.4,10.4,8.8
-3.669e-02,0.48,0.56,9.6,10.8
-3.667e-02,0.48,0.4,9.2,8.8
-3.666e-02,0.48,0.56,9.6,10.8
-3.664e-02,0.48,0.4,10,8.4
-3.662e-02,0.48,0.56,10.4,10.8
-3.660e-02,0.48,0.4,10.4,8.4
-3.658e-02,0.48,0.56,9.6,10.8
-3.656e-02,0.48,0.4,9.2,8.8
-3.654e-02,0.48,0.56,9.2,10.8
-3.652e-02,0.48,0.4,9.6,8.8
-3.650e-02,0.48,0.56,10,10.4
-3.648e-02,0.48,0.4,9.6,8.4
-3.646e-02,0.48,0.56,9.6,10
-3.644e-02,0.48,0.4,9.2,8.4
-3.642e-02,0.48,0.56,9.2,9.6
-3.641e-02,0.48,0.4,8.8,8
-3.639e-02,0.48,0.56,8.8,9.6
-3.637e-02,0.48,0.4,8.8,8
-3.635e-02,0.48,0.56,8.8,9.2
-3.633e-02,0.48,0.4,8.8,8
-3.631e-02,0.48,0.72,8.4,9.2
-3.629e-02,0.48,0.4,8.8,8
-3.627e-02,0.56,0.56,8.4,9.2
-3.625e-02,0.48,0.4,8.4,7.6
-3.623e-02,0.56,0.64,8.4,8.8
-3.621e-02,0.48,0.4,8.4,7.6
-3.619e-02,0.48,0.64,8,8.8
-3.618e-02,0.48,0.4,8,7.2
-3.616e-02,0.48,0.64,8,8.4
-3.614e-02,0.48,0.4,7.6,6.8
-3.612e-02,0.48,0.64,7.6,8.4
-3.610e-02,0.48,0.48,7.2,6.4
-3.608e-02,0.48,0.64,7.2,7.6
-3.606e-02,0.48,0.4,6.8,6
-3.604e-02,0.56,0.64,6.4,7.2
-3.602e-02,0.56,0.48,6.4,5.2
-3.600e-02,0.56,0.64,6,6.8
-3.598e-02,0.56,0.48,6,4.4
-3.596e-02,0.56,0.64,5.6,6.4
-3.594e-02,0.56,0.48,4.8,4.4
-3.593e-02,0.56,0.64,4.8,5.6
-3.591e-02,0.48,0.48,4.8,4
-3.589e-02,0.56,0.64,4.4,5.2
-3.587e-02,0.48,0.48,4.4,3.6
-3.585e-02,0.56,0.72,4.4,4.8
-3.583e-02,0.56,0.48,3.6,3.6
-3.581e-02,0.48,0.64,4,4.4
-3.579e-02,0.56,0.48,4,3.2
-3.577e-02,0.56,0.64,4,4.4
-3.575e-02,0.56,0.48,3.6,2.8
-3.573e-02,0.56,0.64,3.2,4
-3.571e-02,0.56,0.48,2.8,2.4
-3.570e-02,0.56,0.64,2.8,3.6
-3.568e-02,0.56,0.48,2.8,1.6
-3.566e-02,0.56,0.64,2.4,2.8
-3.564e-02,0.56,0.48,2.4,1.2
-3.562e-02,0.56,0.64,2,2.8
-3.560e-02,0.56,0.48,1.6,0.8
-3.558e-02,0.56,0.64,1.2,2
-3.556e-02,0.48,0.48,0.8,-0.4
-3.554e-02,0.56,0.64,0.4,1.2
-3.552e-02,0.56,0.48,-0.4,-0.8
-3.550e-02,0.56,0.64,-0.4,0.4
-3.548e-02,0.56,0.48,-0.4,-0.8
-3.546e-02,0.64,0.72,-0.8,0
-3.545e-02,0.64,0.56,-0.4,-0.8
-3.543e-02,0.64,0.72,-0.4,0
-3.541e-02,0.64,0.56,-0.4,-1.2
-3.539e-02,0.64,0.8,-0.4,0
-3.537e-02,0.64,0.56,-0.8,-0.8
-3.535e-02,0.64,0.8,-0.4,0
-3.533e-02,0.72,0.64,-0.4,-1.2
-3.531e-02,0.64,0.8,-0.4,0
-3.529e-02,0.72,0.64,-0.8,-0.8
-3.527e-02,0.72,0.8,-0.4,0
-3.525e-02,0.72,0.64,-0.4,-0.8
-3.523e-02,0.72,0.8,-0.8,0
-3.522e-02,0.72,0.64,-0.4,-0.8
-3.520e-02,0.72,0.8,-0.4,0
-3.518e-02,0.72,0.64,-0.8,-0.8
-3.516e-02,0.72,0.8,-0.4,0
-3.514e-02,0.72,0.64,-0.4,-0.8
-3.512e-02,0.72,0.88,-0.4,0
-3.510e-02,0.72,0.72,-0.4,-1.2
-3.508e-02,0.8,0.88,-0.8,0
-3.506e-02,0.72,0.72,-0.4,-1.2
-3.504e-02,0.8,0.88,-0.4,0
-3.502e-02,0.8,0.72,-0.8,-0.8
-3.500e-02,0.8,0.88,-0.4,0
-3.498e-02,0.8,0.72,-0.8,-1.2
-3.497e-02,0.8,0.88,-0.8,0
-3.495e-02,0.8,0.72,-0.4,-0.8
-3.493e-02,0.88,0.96,-0.4,0
-3.491e-02,0.88,0.8,-0.4,-1.2
-3.489e-02,0.8,0.96,-0.8,0
-3.487e-02,0.8,0.8,-0.4,-0.8
-3.485e-02,0.88,0.96,-0.8,0
-3.483e-02,0.88,0.8,-0.4,-0.8
-3.481e-02,0.88,0.96,-0.4,0
-3.479e-02,0.8,0.8,-0.4,-0.8
-3.477e-02,0.88,0.96,-0.4,0
-3.475e-02,0.88,0.8,-0.4,-0.8
-3.474e-02,0.88,1.04,-0.4,0
-3.472e-02,0.88,0.88,-0.4,-0.8
-3.470e-02,0.96,1.04,-0.4,0
-3.468e-02,0.96,0.88,-0.8,-0.8
-3.466e-02,0.96,1.04,-0.8,0
-3.464e-02,0.96,0.88,-0.4,-0.8
-3.462e-02,0.96,1.04,-0.8,0
-3.460e-02,0.96,0.88,-0.8,-1.2
-3.458e-02,1.04,1.04,-0.4,0
-3.456e-02,0.96,0.88,-0.8,-0.8
-3.454e-02,1.04,1.12,-0.4,0
-3.452e-02,1.04,0.96,-0.4,-0.8
-3.450e-02,1.04,1.12,-0.8,0
-3.449e-02,0.96,0.96,-0.8,-0.8
-3.447e-02,1.04,1.12,-0.4,0
-3.445e-02,1.04,0.96,-0.4,-0.8
-3.443e-02,1.04,1.12,-0.4,0
-3.441e-02,1.04,0.96,-0.4,-0.8
-3.439e-02,1.04,1.12,-0.4,0
-3.437e-02,1.04,0.96,-0.4,-0.8
-3.435e-02,1.04,1.12,-0.8,0
-3.433e-02,1.04,0.96,-0.4,-1.2
-3.431e-02,1.12,1.2,-0.4,0
-3.429e-02,1.12,1.04,-0.4,-0.8
-3.427e-02,1.12,1.2,-0.4,0
-3.425e-02,1.12,1.04,-0.8,-1.2
-3.424e-02,1.12,1.2,-0.4,0
-3.422e-02,1.12,1.04,-0.4,-1.2
-3.420e-02,1.12,1.2,-0.4,0
-3.418e-02,1.2,1.04,-0.4,-1.2
-3.416e-02,1.2,1.2,-0.4,0
-3.414e-02,1.12,1.04,-0.4,-0.8
-3.412e-02,1.12,1.28,-0.4,0
-3.410e-02,1.2,1.12,-0.4,-1.2
-3.408e-02,1.2,1.28,-0.4,0
-3.406e-02,1.2,1.12,-0.8,-0.8
-3.404e-02,1.12,1.28,-0.4,0
-3.402e-02,1.2,1.12,-0.8,-0.8
-3.401e-02,1.2,1.36,-0.4,0
-3.399e-02,1.2,1.12,-0.4,-0.8
-3.397e-02,1.28,1.28,-0.4,0
-3.395e-02,1.28,1.2,-0.4,-1.2
-3.393e-02,1.2,1.36,-0.4,0
-3.391e-02,1.28,1.2,-0.4,-0.8
-3.389e-02,1.28,1.36,-0.4,0
-3.387e-02,1.28,1.2,-0.4,-0.8
-3.385e-02,1.28,1.36,-0.4,0
-3.383e-02,1.28,1.2,-0.8,-1.2
-3.381e-02,1.28,1.36,-0.8,0
-3.379e-02,1.36,1.2,-0.4,-0.8
-3.377e-02,1.28,1.44,-0.4,0
-3.376e-02,1.28,1.28,-0.4,-0.8
-3.374e-02,1.36,1.44,-0.4,0
-3.372e-02,1.36,1.28,-0.4,-0.8
-3.370e-02,1.28,1.44,-0.4,0
-3.368e-02,1.36,1.28,-0.4,-0.8
-3.366e-02,1.36,1.44,-0.8,0
-3.364e-02,1.36,1.28,-0.4,-0.8
-3.362e-02,1.36,1.44,-0.8,0
-3.360e-02,1.36,1.28,-0.4,-1.2
-3.358e-02,1.44,1.44,-0.4,0
-3.356e-02,1.36,1.28,-0.4,-1.2
-3.354e-02,1.44,1.44,-0.4,0
-3.353e-02,1.44,1.36,-0.4,-0.8
-3.351e-02,1.44,1.52,-0.4,0
-3.349e-02,1.44,1.36,-0.8,-1.2
-3.347e-02,1.44,1.52,-0.4,0
-3.345e-02,1.44,1.36,-0.4,-1.2
-3.343e-02,1.44,1.52,-0.4,0
-3.341e-02,1.44,1.36,-0.4,-0.8
-3.339e-02,1.52,1.52,-0.4,0
-3.337e-02,1.52,1.36,-0.4,-0.8
-3.335e-02,1.44,1.52,-0.4,0
-3.333e-02,1.52,1.44,-0.4,-0.8
-3.331e-02,1.52,1.52,-0.4,0
-3.329e-02,1.52,1.44,-0.4,-1.2
-3.328e-02,1.44,1.6,-0.4,0
-3.326e-02,1.52,1.44,-0.4,-1.2
-3.324e-02,1.52,1.6,-0.4,0
-3.322e-02,1.52,1.44,-0.4,-0.8
-3.320e-02,1.52,1.6,-0.4,0
-3.318e-02,1.52,1.44,-0.4,-0.8
-3.316e-02,1.6,1.6,-0.8,0
-3.314e-02,1.52,1.44,-0.4,-0.8
-3.312e-02,1.52,1.6,-0.4,0
-3.310e-02,1.6,1.52,-0.4,-0.8
-3.308e-02,1.6,1.6,-0.4,0
-3.306e-02,1.52,1.52,-0.4,-0.8
-3.305e-02,1.6,1.68,-0.4,0
-3.303e-02,1.6,1.52,-0.8,-0.8
-3.301e-02,1.68,1.68,-0.4,0
-3.299e-02,1.6,1.52,-0.4,-0.8
-3.297e-02,1.6,1.68,-0.8,0
-3.295e-02,1.6,1.52,-0.4,-0.8
-3.293e-02,1.6,1.68,-0.4,0
-3.291e-02,1.68,1.52,-0.4,-0.8
-3.289e-02,1.68,1.68,-0.8,0
-3.287e-02,1.6,1.52,-0.4,-0.8
-3.285e-02,1.68,1.84,-0.8,0
-3.283e-02,1.68,1.52,-0.8,-0.8
-3.281e-02,1.76,1.84,-0.4,0
-3.280e-02,1.68,1.6,-0.4,-0.8
-3.278e-02,1.68,1.76,-0.4,0
-3.276e-02,1.68,1.6,-0.4,-0.8
-3.274e-02,1.68,1.76,-0.4,0
-3.272e-02,1.68,1.6,-0.4,-1.2
-3.270e-02,1.76,1.84,-0.4,0
-3.268e-02,1.76,1.6,-0.8,-0.8
-3.266e-02,1.68,1.76,-0.4,0
-3.264e-02,1.68,1.6,-0.8,-0.8
-3.262e-02,1.68,1.76,-0.4,0
-3.260e-02,1.76,1.68,-0.4,-0.8
-3.258e-02,1.76,1.76,-0.4,0
-3.257e-02,1.76,1.68,-0.4,-0.8
-3.255e-02,1.76,1.76,-0.4,0
-3.253e-02,1.76,1.68,-0.4,-0.8
-3.251e-02,1.76,1.84,-0.4,0
-3.249e-02,1.76,1.68,-0.8,-1.2
-3.247e-02,1.76,1.84,-0.4,0
-3.245e-02,1.76,1.76,-0.4,-0.8
-3.243e-02,1.84,1.92,-0.4,0
-3.241e-02,1.84,1.76,-0.4,-0.8
-3.239e-02,1.84,2,-0.8,0
-3.237e-02,1.84,1.84,-0.4,-0.8
-3.235e-02,1.92,2,-0.4,0
-3.233e-02,1.92,1.84,-0.4,-0.8
-3.232e-02,1.92,2,-0.4,0.4
-3.230e-02,1.92,1.84,-0.4,-0.8
-3.228e-02,1.92,2,0.4,1.2
-3.226e-02,1.92,1.84,0.8,0.4
-3.224e-02,1.92,2,1.2,2
-3.222e-02,1.92,1.84,2,1.2
-3.220e-02,1.92,2,2,2.4
-3.218e-02,1.84,1.84,1.6,-0.4
-3.216e-02,1.92,2.08,0.8,2
-3.214e-02,1.92,1.84,-0.4,-0.8
-3.212e-02,2,2,-0.8,0
-3.210e-02,1.92,1.84,-0.4,-0.8
-3.209e-02,1.92,2.08,-0.4,0
-3.207e-02,1.92,1.92,-0.4,-0.8
-3.205e-02,2,2.08,-0.4,0
-3.203e-02,2,1.92,-0.4,-0.8
-3.201e-02,2,2.08,-0.4,0
-3.199e-02,2,1.92,-0.8,-0.8
-3.197e-02,2,2.16,-0.4,0
-3.195e-02,2,2,-0.4,-0.8
-3.193e-02,2,2.16,-0.4,0
-3.191e-02,2,2,-0.4,-0.8
-3.189e-02,2.08,2.16,-0.4,0
-3.187e-02,2.08,2,-0.4,-0.8
-3.185e-02,2.08,2.16,-0.4,0
-3.184e-02,2.08,2,-0.4,-0.8
-3.182e-02,2.08,2.16,-0.4,0
-3.180e-02,2.08,2,-0.4,-0.8
-3.178e-02,2.08,2.16,-0.4,0
-3.176e-02,2.08,2,-0.8,-0.8
-3.174e-02,2.08,2.16,-0.4,0
-3.172e-02,2.08,2,-0.4,-0.8
-3.170e-02,2.08,2.24,-0.4,0
-3.168e-02,2.08,2.08,-0.4,-0.8
-3.166e-02,2.16,2.24,0,0
-3.164e-02,2.16,2.08,-0.4,-0.8
-3.162e-02,2.16,2.24,-0.4,0
-3.161e-02,2.16,2.08,-0.8,-0.8
-3.159e-02,2.16,2.32,-0.8,0
-3.157e-02,2.16,2.08,-0.4,-0.8
-3.155e-02,2.16,2.32,-0.4,0
-3.153e-02,2.16,2.08,-0.4,-0.8
-3.151e-02,2.24,2.32,-0.4,0
-3.149e-02,2.24,2.16,-0.4,-0.8
-3.147e-02,2.24,2.32,-0.4,0
-3.145e-02,2.24,2.16,-0.4,-0.8
-3.143e-02,2.24,2.32,-0.4,0
-3.141e-02,2.24,2.16,-0.4,-0.8
-3.139e-02,2.24,2.32,-0.4,0
-3.137e-02,2.24,2.16,-0.4,-0.8
-3.136e-02,2.24,2.4,-0.4,0
-3.134e-02,2.32,2.16,-0.4,-0.8
-3.132e-02,2.24,2.4,-0.4,0
-3.130e-02,2.24,2.16,-0.4,-0.8
-3.128e-02,2.24,2.4,-0.4,0
-3.126e-02,2.24,2.16,-0.4,-0.8
-3.124e-02,2.24,2.4,-0.4,0
-3.122e-02,2.24,2.16,-0.4,-0.8
-3.120e-02,2.32,2.4,-0.4,0
-3.118e-02,2.24,2.24,-0.8,-0.8
-3.116e-02,2.32,2.4,-0.4,0
-3.114e-02,2.32,2.24,-0.4,-0.8
-3.113e-02,2.32,2.4,-0.4,0
-3.111e-02,2.32,2.24,-0.4,-0.8
-3.109e-02,2.32,2.48,-0.8,0
-3.107e-02,2.4,2.32,-0.4,-1.2
-3.105e-02,2.4,2.48,-0.4,0
-3.103e-02,2.32,2.32,-0.4,-0.8
-3.101e-02,2.4,2.48,-0.4,0
-3.099e-02,2.4,2.4,-0.4,-0.8
-3.097e-02,2.4,2.56,-0.4,0
-3.095e-02,2.48,2.4,-0.4,-0.8
-3.093e-02,2.48,2.56,-0.4,0
-3.091e-02,2.48,2.4,-0.4,-0.8
-3.089e-02,2.48,2.56,-0.4,0
-3.088e-02,2.48,2.4,-0.4,-0.8
-3.086e-02,2.48,2.56,-0.4,0
-3.084e-02,2.48,2.4,-0.4,-0.8
-3.082e-02,2.48,2.56,0,0.4
-3.080e-02,2.48,2.4,0,-0.4
-3.078e-02,2.48,2.56,0,0.8
-3.076e-02,2.48,2.4,0.4,-0.8
-3.074e-02,2.48,2.56,0,0.8
-3.072e-02,2.56,2.4,-0.4,-0.8
-3.070e-02,2.48,2.56,-0.4,0
-3.068e-02,2.48,2.4,-0.4,-0.8
-3.066e-02,2.48,2.64,-0.4,0
-3.065e-02,2.48,2.4,-0.4,-0.8
-3.063e-02,2.56,2.56,-0.4,0
-3.061e-02,2.48,2.48,-0.8,-0.8
-3.059e-02,2.56,2.64,-0.4,0
-3.057e-02,2.48,2.48,-0.4,-0.8
-3.055e-02,2.56,2.64,-0.4,0
-3.053e-02,2.56,2.48,-0.4,-0.8
-3.051e-02,2.56,2.72,-0.4,0
-3.049e-02,2.56,2.48,-0.4,-0.8
-3.047e-02,2.64,2.64,-0.4,0
-3.045e-02,2.56,2.48,-0.4,-0.8
-3.043e-02,2.64,2.64,-0.4,0
-3.041e-02,2.64,2.48,-0.4,-0.8
-3.040e-02,2.64,2.64,-0.8,0
-3.038e-02,2.56,2.56,-0.4,-0.8
-3.036e-02,2.56,2.72,-0.4,0
-3.034e-02,2.64,2.56,0,-0.8
-3.032e-02,2.56,2.72,-0.4,0
-3.030e-02,2.56,2.56,-0.4,-0.8
-3.028e-02,2.64,2.72,-0.4,0
-3.026e-02,2.64,2.56,-0.4,-0.8
-3.024e-02,2.64,2.72,-0.4,0
-3.022e-02,2.64,2.56,-0.4,-0.8
-3.020e-02,2.64,2.72,-0.4,0
-3.018e-02,2.64,2.56,-0.4,-0.8
-3.017e-02,2.64,2.72,-0.4,0
-3.015e-02,2.64,2.56,-0.4,-0.8
-3.013e-02,2.64,2.8,-0.4,0
-3.011e-02,2.64,2.56,-0.4,-0.8
-3.009e-02,2.64,2.72,0,0
-3.007e-02,2.64,2.56,-0.4,-0.8
-3.005e-02,2.64,2.72,-0.4,0
-3.003e-02,2.64,2.56,-0.4,-0.8
-3.001e-02,2.72,2.8,-0.4,0
-2.999e-02,2.64,2.56,-0.4,-0.8
-2.997e-02,2.72,2.8,-0.4,0
-2.995e-02,2.64,2.64,-0.4,-0.8
-2.993e-02,2.64,2.8,-0.4,0
-2.992e-02,2.72,2.64,-0.4,-0.8
-2.990e-02,2.64,2.8,-0.4,0.4
-2.988e-02,2.64,2.64,-0.4,-0.8
-2.986e-02,2.72,2.8,-0.4,0
-2.984e-02,2.72,2.64,-0.4,-0.8
-2.982e-02,2.64,2.8,-0.4,0
-2.980e-02,2.64,2.64,-0.4,-0.8
-2.978e-02,2.64,2.8,-0.4,0
-2.976e-02,2.72,2.64,-0.4,-0.8
-2.974e-02,2.72,2.8,-0.4,0
-2.972e-02,2.72,2.64,-0.4,-0.8
-2.970e-02,2.72,2.8,-0.4,0
-2.969e-02,2.72,2.64,-0.4,-0.8
-2.967e-02,2.72,2.8,-0.4,0
-2.965e-02,2.72,2.64,-0.4,-0.8
-2.963e-02,2.72,2.8,0,0
-2.961e-02,2.72,2.64,-0.4,-0.8
-2.959e-02,2.72,2.8,-0.4,0
-2.957e-02,2.72,2.64,-0.4,-0.8
-2.955e-02,2.72,2.8,-0.4,0
-2.953e-02,2.72,2.64,-0.8,-0.8
-2.951e-02,2.72,2.88,-0.4,0
-2.949e-02,2.72,2.64,-0.8,-0.8
-2.947e-02,2.72,2.8,-0.4,0
-2.945e-02,2.72,2.64,-0.4,-0.8
-2.944e-02,2.72,2.8,-0.4,0
-2.942e-02,2.72,2.64,-0.4,-0.8
-2.940e-02,2.72,2.8,-0.4,0
-2.938e-02,2.72,2.64,0,-0.8
-2.936e-02,2.72,2.8,-0.4,0
-2.934e-02,2.72,2.64,-0.4,-0.8
-2.932e-02,2.72,2.8,-0.4,0
-2.930e-02,2.72,2.64,-0.4,-0.8
-2.928e-02,2.72,2.8,-0.4,0
-2.926e-02,2.72,2.64,-0.4,-0.8
-2.924e-02,2.72,2.8,-0.4,0
-2.922e-02,2.8,2.64,-0.4,-0.8
-2.921e-02,2.8,2.8,-0.4,0
-2.919e-02,2.64,2.64,-0.4,-0.8
-2.917e-02,2.72,2.88,-0.4,0
-2.915e-02,2.72,2.64,-0.4,-0.8
-2.913e-02,2.72,2.8,-0.4,0.4
-2.911e-02,2.72,2.64,-0.4,-0.8
-2.909e-02,2.72,2.8,0,0.4
-2.907e-02,2.72,2.64,0,-0.8
-2.905e-02,2.72,2.8,0,0.4
-2.903e-02,2.72,2.64,-0.4,-0.8
-2.901e-02,2.72,2.8,-0.4,0.4
-2.899e-02,2.8,2.64,-0.4,-0.8
-2.897e-02,2.72,2.8,0,0.8
-2.896e-02,2.72,2.64,0,-0.8
-2.894e-02,2.72,2.88,0,0.8
-2.892e-02,2.8,2.64,-0.4,-0.8
-2.890e-02,2.72,2.8,-0.4,0.8
-2.888e-02,2.72,2.64,-0.4,-0.8
-2.886e-02,2.8,2.8,0,0.8
-2.884e-02,2.72,2.64,0.4,-0.8
-2.882e-02,2.72,2.88,0,0.8
-2.880e-02,2.72,2.64,0,-0.8
-2.878e-02,2.72,2.8,-0.4,0.8
-2.876e-02,2.72,2.64,-0.4,-0.8
-2.874e-02,2.72,2.8,-0.4,0.8
-2.873e-02,2.72,2.64,0.4,-0.8
-2.871e-02,2.72,2.88,0.4,0.8
-2.869e-02,2.8,2.64,0,-0.8
-2.867e-02,2.72,2.8,-0.4,0.8
-2.865e-02,2.72,2.64,-0.4,-0.8
-2.863e-02,2.72,2.8,0,0.8
-2.861e-02,2.72,2.64,0.4,-0.8
-2.859e-02,2.8,2.88,0.4,0.8
