242.33	0.95
249.88	0.99
250.59	0.99
249.31	0.99
250.59	1.0
249.64	1.0
250.16	0.99
248.17	0.98
249.14	0.99
251.46	0.99
251.26	0.99
250.13	0.99
253.44	0.99
248.84	0.99
249.46	0.99
249.69	0.99
251.41	0.99
251.31	0.99
249.56	0.99
250.06	0.99
249.84	0.99
248.78	0.99
251.75	1.0
249.45	0.99
251.01	0.99
251.55	0.99
251.91	0.99
247.89	0.99
249.16	0.99
250.33	0.99
249.76	0.99
250.5	0.99
249.31	0.99
251.31	0.99
250.42	0.98
251.11	0.99
247.73	0.99
249.1	0.99
250.62	0.99
251.01	0.98
251.92	1.0
249.37	0.99
249.08	0.99
251.03	0.99
250.98	1.0
249.24	0.99
251.49	0.99
249.45	0.99
250.44	0.99
251.28	1.0
250.41	0.99
251.71	0.99
251.44	0.99
252.08	0.99
250.13	0.99
253.06	0.99
249.29	0.98
252.99	0.99
249.88	0.99
250.3	0.99
248.53	0.99
250.65	0.99
251.4	0.99
249.86	0.99
249.78	0.99
248.8	0.98
250.83	0.99
248.2	0.99
250.15	0.99
250.37	0.99
251.88	0.99
248.94	0.99
249.17	0.99
251.02	0.99
251.6	0.99
251.15	0.99
249.41	0.99
249.81	0.99
251.06	0.98
250.32	1.0
247.88	0.99
249.61	0.99
247.66	0.99
250.96	0.99
250.7	1.0
251.11	0.99
250.13	0.99
250.77	0.99
251.0	0.99
248.65	0.99
253.6	0.99
249.64	0.98
252.18	0.99
248.22	0.99
250.01	0.99
248.81	0.99
249.92	0.99
251.98	0.99
250.78	0.99
252.46	0.99
249.5	0.99
250.56	0.99
249.15	0.99
250.45	0.99
251.88	0.99
250.38	0.99
251.24	1.0
248.58	0.99
250.48	0.99
249.92	0.98
248.99	0.99
248.85	0.99
248.18	0.99
250.13	0.99
248.86	0.99
252.05	1.0
247.38	0.99
250.93	0.99
249.16	0.98
250.32	0.99
248.22	0.99
250.44	0.99
250.4	0.99
250.5	0.98
250.35	0.99
251.29	0.99
253.94	1.0
249.54	0.98
250.77	0.99
251.11	0.99
251.31	0.99
251.91	0.99
248.07	0.99
