300.59	0.99
301.06	0.99
301.05	0.99
302.31	0.99
302.63	0.99
302.6	0.99
300.86	0.99
303.6	0.99
301.45	0.99
303.36	0.99
298.8	0.99
300.68	0.99
300.05	0.99
301.22	0.99
301.29	0.98
304.91	1.0
298.65	0.99
304.27	1.0
300.15	0.98
302.96	0.99
302.19	0.99
300.47	0.99
300.97	0.99
301.61	0.99
303.38	1.0
301.63	0.99
302.19	0.99
302.74	0.98
303.02	0.99
300.5	0.99
303.05	1.0
300.44	0.99
302.29	0.99
302.4	1.0
300.93	0.99
302.2	0.99
299.32	0.98
303.11	0.99
302.61	0.99
301.06	0.99
299.54	0.99
300.32	0.99
302.21	0.99
300.58	0.99
301.82	0.99
300.97	0.99
301.52	0.99
302.6	0.99
301.52	0.99
300.75	0.98
302.56	1.0
300.33	0.99
302.14	0.99
