47.85	0.8
48.15	0.78
47.94	0.78
48.91	0.8
46.12	0.78
47.97	0.79
50.07	0.79
46.1	0.79
47.1	0.78
49.42	0.78
47.75	0.79
46.06	0.78
47.49	0.8
47.18	0.8
48.23	0.75
48.01	0.8
47.81	0.81
46.91	0.8
47.91	0.77
47.7	0.79
47.17	0.77
47.62	0.8
45.25	0.76
47.63	0.79
45.28	0.77
45.21	0.77
46.72	0.8
46.32	0.77
48.69	0.8
47.6	0.8
47.43	0.8
49.3	0.78
45.84	0.76
45.87	0.78
46.08	0.78
46.1	0.76
46.17	0.78
46.78	0.77
47.75	0.8
44.64	0.78
49.7	0.82
46.36	0.79
47.1	0.79
47.16	0.75
45.97	0.76
46.61	0.78
46.05	0.79
47.83	0.8
48.04	0.77
45.97	0.78
49.67	0.81
49.07	0.8
47.29	0.78
45.94	0.77
49.73	0.81
46.62	0.77
46.89	0.79
47.89	0.77
46.9	0.76
48.3	0.81
48.53	0.79
49.24	0.81
45.68	0.74
48.05	0.77
49.21	0.82
46.26	0.77
46.03	0.76
45.37	0.76
44.86	0.75
47.99	0.78
48.62	0.79
46.69	0.77
47.92	0.78
48.44	0.81
48.48	0.79
