172.24	0.98
176.36	0.99
171.07	0.99
173.31	0.99
172.97	0.98
174.93	0.99
175.47	0.99
175.06	0.99
175.03	0.99
173.33	0.98
175.1	0.99
175.28	0.99
175.49	0.99
174.18	0.98
174.19	0.99
173.87	0.99
173.51	0.99
173.74	0.99
175.15	0.98
176.51	0.99
172.7	0.99
177.05	0.99
174.52	0.98
173.51	0.99
172.94	0.98
173.19	0.99
171.82	0.99
176.15	0.99
174.95	0.99
175.01	0.99
175.04	0.99
174.31	0.98
176.48	0.99
175.13	0.99
176.82	0.99
174.8	0.98
177.48	0.99
173.49	0.99
176.72	0.99
175.79	0.98
175.41	0.98
176.78	0.99
173.1	0.99
174.7	0.99
175.96	0.98
176.41	0.99
173.44	0.99
175.05	0.99
173.29	0.98
175.57	0.99
175.12	0.99
174.49	0.99
173.66	0.98
174.4	0.99
174.63	0.99
173.13	0.99
173.06	0.99
174.85	0.98
176.09	0.99
174.05	0.99
176.03	0.99
174.41	0.98
175.19	0.99
171.45	0.98
174.86	0.99
173.91	0.99
173.82	0.99
173.05	0.98
174.94	0.99
173.53	0.98
174.75	1.0
175.52	0.99
175.28	0.99
173.96	0.98
175.58	0.99
175.66	0.99
176.77	0.99
174.79	0.98
174.49	0.99
176.05	0.99
175.67	0.99
175.1	0.98
175.7	0.99
173.91	0.98
174.42	0.99
172.06	0.97
175.13	0.99
174.16	0.99
175.6	0.99
173.88	0.98
