437.79	0.87
457.09	0.94
454.3	0.94
452.04	0.93
444.33	0.89
454.42	0.94
442.68	0.9
448.83	0.93
445.64	0.9
456.23	0.93
443.96	0.89
445.39	0.9
450.97	0.95
437.38	0.86
448.71	0.93
454.54	0.94
448.01	0.93
457.26	0.95
453.74	0.92
451.98	0.92
448.21	0.91
448.33	0.92
456.08	0.94
441.16	0.9
454.3	0.93
448.29	0.93
434.11	0.86
446.72	0.91
460.17	0.96
446.67	0.91
450.0	0.93
454.57	0.93
453.89	0.93
455.18	0.93
446.75	0.92
445.26	0.92
450.26	0.91
444.51	0.91
437.92	0.91
444.51	0.92
450.2	0.95
449.04	0.92
453.18	0.93
439.96	0.9
457.48	0.95
449.18	0.93
456.67	0.93
443.36	0.9
444.59	0.91
452.08	0.92
447.44	0.92
451.71	0.92
457.49	0.95
443.16	0.88
454.11	0.92
