199.77	0.99
199.62	1.0
197.77	0.99
201.33	1.0
196.74	0.98
198.77	1.0
200.88	0.99
202.16	1.0
200.41	0.99
199.9	1.0
198.69	0.99
200.03	1.0
199.28	0.99
198.38	0.99
199.13	0.99
199.97	1.0
199.9	0.99
198.71	0.99
201.73	1.0
199.78	0.98
203.14	0.99
197.69	0.99
200.61	1.0
200.04	0.99
200.41	0.99
198.6	0.99
199.73	1.0
200.01	0.99
201.17	1.0
200.7	0.99
200.58	0.99
198.84	0.99
201.88	0.99
199.69	0.99
200.12	0.99
198.98	0.99
199.82	0.99
200.2	1.0
200.41	0.99
198.49	0.99
199.51	0.99
201.07	0.99
199.44	0.99
200.44	1.0
199.71	0.99
201.61	1.0
197.51	0.99
199.66	0.99
202.0	0.99
201.87	1.0
199.26	0.99
199.57	0.99
199.62	0.98
197.42	0.99
198.32	0.99
200.65	0.99
199.74	0.99
201.0	0.99
198.87	0.99
201.24	0.99
199.25	0.99
200.78	1.0
198.93	1.0
200.97	0.99
199.36	0.99
201.28	1.0
199.1	0.99
200.01	1.0
200.42	0.99
200.85	0.99
200.85	1.0
198.85	0.99
199.23	0.99
197.74	0.99
199.81	0.99
199.94	0.99
202.75	0.99
200.88	0.99
201.8	1.0
199.88	0.99
200.5	1.0
197.77	0.98
201.73	1.0
199.02	0.99
200.31	1.0
197.25	0.98
198.5	0.99
199.42	1.0
200.27	1.0
199.09	0.99
200.79	0.99
198.43	0.99
198.9	0.99
200.79	0.99
199.8	0.99
199.39	1.0
200.78	0.99
200.72	0.99
199.18	0.99
199.03	0.99
200.23	0.99
198.66	0.99
200.53	0.98
201.19	0.99
198.78	0.99
200.51	1.0
198.72	0.99
201.23	0.99
198.31	0.99
200.77	0.99
197.85	0.99
199.84	0.99
200.08	1.0
