1141.09	0.99
1148.75	0.99
1140.28	0.98
1149.91	0.98
1143.53	0.99
1143.41	0.99
1145.44	0.98
1144.22	0.98
1148.11	0.99
1139.76	0.99
1144.4	0.99
1145.85	0.98
1147.65	0.98
1148.92	0.99
1138.95	0.99
1149.21	0.99
1142.37	0.98
1147.36	0.98
1146.31	0.99
1144.28	0.99
1148.11	0.98
1143.18	0.98
1150.08	0.98
1144.75	0.99
1144.69	0.99
1147.59	0.98
1145.33	0.98
1151.01	0.99
1141.61	0.99
1148.75	0.99
1143.88	0.98
1148.34	0.98
1148.69	0.99
1142.72	0.99
1147.7	0.99
1142.31	0.98
1149.44	0.98
1144.98	0.99
1144.51	0.99
1148.23	0.98
1144.51	0.98
1150.2	0.99
1138.13	0.99
1147.7	0.99
1145.04	0.98
1147.94	0.98
1148.23	0.99
1145.21	0.99
