511.62	0.94
512.89	0.95
512.02	0.97
508.08	0.96
513.42	0.96
507.27	0.94
511.91	0.95
512.84	0.96
508.43	0.97
511.44	0.96
509.47	0.94
508.78	0.94
514.63	0.96
510.4	0.96
512.55	0.96
511.15	0.94
510.52	0.94
515.33	0.97
509.99	0.96
510.92	0.96
509.7	0.94
511.44	0.95
514.4	0.97
510.52	0.96
512.78	0.96
508.66	0.94
513.36	0.95
514.46	0.96
509.82	0.96
511.44	0.96
508.83	0.94
512.02	0.95
513.36	0.96
510.92	0.96
512.55	0.96
508.31	0.94
513.07	0.95
512.2	0.96
509.7	0.96
511.56	0.95
508.78	0.94
512.14	0.95
515.1	0.96
509.53	0.97
511.56	0.96
509.94	0.94
512.84	0.95
512.89	0.97
509.76	0.96
