395.44	0.55
718.91	0.96
723.72	0.97
721.29	0.98
722.27	0.98
723.26	0.97
722.45	0.97
724.65	0.98
718.62	0.98
724.36	0.98
719.61	0.96
726.45	0.97
720.19	0.98
720.42	0.98
719.26	0.97
723.55	0.97
721.58	0.98
719.32	0.98
720.53	0.98
719.03	0.97
725.75	0.98
720.94	0.98
719.78	0.98
721.98	0.97
721.58	0.97
723.55	0.98
719.78	0.98
721.35	0.97
719.61	0.96
725.17	0.98
719.61	0.98
722.1	0.98
718.1	0.96
724.54	0.97
721.87	0.99
722.62	0.98
720.88	0.97
723.9	0.97
724.01	0.98
720.82	0.98
722.16	0.98
719.72	0.96
724.48	0.98
718.21	0.98
722.97	0.98
718.74	0.97
722.74	0.97
720.77	0.98
719.78	0.98
722.91	0.97
720.36	0.96
724.48	0.98
718.27	0.98
