252.94	0.83
254.5	0.85
251.55	0.86
253.0	0.86
252.94	0.83
253.87	0.84
255.03	0.86
250.85	0.86
254.39	0.84
251.84	0.83
254.16	0.86
251.84	0.86
253.0	0.86
250.44	0.83
252.71	0.84
257.0	0.86
252.07	0.86
252.07	0.84
252.88	0.84
254.68	0.86
249.34	0.86
252.01	0.85
255.78	0.83
253.63	0.84
253.46	0.87
253.52	0.86
252.53	0.84
252.88	0.83
254.91	0.85
252.76	0.86
251.02	0.86
250.85	0.83
253.46	0.84
254.91	0.85
252.42	0.86
252.01	0.84
253.29	0.83
255.32	0.85
253.75	0.87
253.63	0.85
251.78	0.83
253.34	0.83
253.58	0.87
252.65	0.87
253.98	0.85
251.08	0.83
254.21	0.85
253.92	0.87
