668.8	0.96
671.29	0.97
671.23	0.98
666.13	0.98
671.0	0.97
665.84	0.96
670.71	0.97
670.48	0.98
667.23	0.98
670.36	0.97
666.88	0.96
670.83	0.97
670.07	0.98
665.84	0.98
669.2	0.97
664.91	0.96
671.06	0.97
668.68	0.98
665.67	0.98
670.31	0.97
668.97	0.96
674.42	0.98
667.41	0.98
668.57	0.98
668.62	0.96
668.68	0.96
670.89	0.98
668.04	0.98
668.1	0.96
670.07	0.96
672.51	0.98
666.59	0.98
668.91	0.97
664.8	0.96
670.54	0.97
670.42	0.98
667.17	0.98
670.02	0.97
664.97	0.96
669.26	0.97
672.05	0.98
666.77	0.98
668.1	0.97
664.22	0.96
671.29	0.97
670.6	0.98
668.57	0.98
670.71	0.97
665.61	0.96
