34.05	0.07
8.82	0.05
9.16	0.05
11.08	0.06
9.86	0.05
8.35	0.05
7.42	0.04
8.93	0.05
10.21	0.06
7.89	0.04
8.76	0.05
8.0	0.04
9.8	0.06
10.67	0.06
8.99	0.05
9.63	0.05
8.7	0.05
9.22	0.05
9.11	0.05
8.35	0.05
9.16	0.05
10.61	0.06
10.5	0.06
9.98	0.06
7.89	0.05
9.34	0.05
9.8	0.06
10.32	0.06
8.82	0.05
6.67	0.04
8.93	0.05
9.74	0.06
10.21	0.06
8.06	0.05
8.24	0.05
8.12	0.04
10.09	0.06
10.96	0.06
7.42	0.04
10.21	0.06
7.77	0.04
11.31	0.06
7.6	0.04
8.12	0.05
10.21	0.06
8.7	0.05
10.44	0.06
7.54	0.04
7.25	0.04
8.93	0.05
9.57	0.05
