152.71	0.66
151.26	0.68
150.8	0.68
151.55	0.68
150.86	0.65
152.54	0.67
155.21	0.68
152.89	0.69
150.34	0.67
151.32	0.65
150.74	0.68
151.26	0.68
152.19	0.68
154.4	0.67
152.6	0.66
154.63	0.69
150.97	0.68
151.67	0.68
148.71	0.64
152.42	0.67
151.73	0.67
150.8	0.68
151.26	0.67
151.84	0.65
154.98	0.69
151.61	0.67
150.68	0.68
150.92	0.66
152.31	0.67
152.13	0.69
151.09	0.68
153.87	0.68
150.45	0.64
152.48	0.68
154.51	0.68
151.5	0.69
151.09	0.67
150.57	0.66
153.41	0.68
150.05	0.67
151.55	0.69
148.6	0.65
150.86	0.67
152.42	0.69
151.44	0.69
149.93	0.67
151.67	0.65
152.6	0.68
151.79	0.68
