100.63	0.51
100.75	0.51
99.3	0.51
102.08	0.51
101.38	0.51
102.31	0.52
100.28	0.52
99.18	0.51
100.05	0.49
100.4	0.5
102.25	0.52
99.7	0.51
102.37	0.52
100.05	0.49
102.2	0.52
101.79	0.51
99.47	0.51
102.02	0.51
98.95	0.49
101.5	0.52
100.63	0.51
100.8	0.52
99.59	0.5
100.98	0.5
103.82	0.52
100.98	0.51
101.09	0.53
100.98	0.51
100.69	0.5
102.66	0.52
98.89	0.51
99.7	0.51
99.24	0.49
101.62	0.51
100.51	0.51
99.82	0.52
99.47	0.51
101.04	0.49
103.24	0.52
103.07	0.52
100.4	0.52
99.47	0.5
101.09	0.49
101.15	0.51
102.14	0.52
98.37	0.51
99.59	0.49
101.38	0.51
101.21	0.52
