884.73	0.99
874.47	0.99
883.05	0.99
879.11	0.97
882.59	0.98
881.95	0.99
881.89	0.99
878.29	0.98
879.92	0.98
882.41	0.99
876.73	0.99
881.6	0.99
873.31	0.97
882.53	0.99
875.68	0.99
877.48	0.99
879.92	0.98
882.59	0.98
882.64	0.99
875.8	0.99
881.08	0.99
877.42	0.98
880.85	0.98
881.95	0.99
877.37	0.99
882.06	0.99
874.35	0.98
886.41	0.99
879.22	0.99
879.34	0.99
883.05	0.98
881.6	0.98
884.15	0.99
874.41	0.99
882.53	0.99
877.42	0.97
881.72	0.98
882.99	1.0
875.97	0.99
880.21	0.99
879.11	0.98
883.05	0.99
876.32	0.99
881.48	0.99
880.32	0.98
881.77	0.98
879.16	0.99
880.5	0.99
883.51	0.99
