20.88	0.04
6.79	0.04
6.38	0.04
4.18	0.02
5.86	0.03
6.21	0.04
6.73	0.04
4.47	0.03
5.57	0.03
5.63	0.03
6.55	0.04
5.86	0.03
4.52	0.03
7.42	0.04
4.76	0.03
8.7	0.05
4.99	0.03
5.51	0.03
6.9	0.04
6.44	0.04
6.03	0.03
4.23	0.02
7.42	0.04
5.92	0.03
6.38	0.04
5.97	0.03
5.86	0.03
5.92	0.03
6.67	0.04
7.31	0.04
5.39	0.03
4.18	0.02
5.97	0.03
4.99	0.03
7.08	0.04
4.23	0.02
4.7	0.03
5.86	0.03
5.68	0.03
6.67	0.04
5.8	0.03
6.09	0.03
4.0	0.02
4.76	0.03
6.03	0.03
5.05	0.03
6.38	0.04
4.41	0.03
6.96	0.04
4.93	0.03
6.79	0.04
5.16	0.03
5.45	0.03
