1095.85	0.99
1088.49	0.99
1093.65	0.99
1088.08	0.98
1094.92	0.98
1093.07	0.99
1088.89	0.99
1092.6	0.99
1087.15	0.98
1091.97	0.98
1090.63	0.99
1087.62	0.99
1091.62	0.98
1086.63	0.98
1094.29	0.98
1089.59	0.99
1088.83	0.99
1094.23	0.98
1084.66	0.98
1096.08	0.99
1088.66	0.99
1093.13	0.98
1086.46	0.98
1095.85	0.99
1090.28	0.99
1091.44	0.99
1093.71	0.98
1090.57	0.98
1096.72	0.99
1086.17	0.99
1094.52	0.99
1091.79	0.98
1090.4	0.98
1093.01	0.99
1084.37	0.99
1091.5	0.99
1092.08	0.98
1090.4	0.98
1094.23	0.99
1086.28	0.99
1094.34	0.99
1088.2	0.98
1095.1	0.98
1095.16	0.99
1086.17	0.99
1094.34	0.99
1088.2	0.98
1096.37	0.99
