74.94	0.14
51.74	0.27
49.3	0.27
48.26	0.26
48.66	0.26
48.78	0.27
50.75	0.27
50.0	0.27
48.6	0.27
50.34	0.27
48.66	0.27
50.63	0.27
49.42	0.27
46.34	0.26
51.27	0.28
48.26	0.26
51.45	0.28
49.3	0.27
50.69	0.28
49.76	0.27
49.94	0.27
50.52	0.28
51.21	0.27
47.97	0.26
48.2	0.26
48.37	0.25
49.82	0.27
50.29	0.27
49.18	0.27
49.3	0.27
48.08	0.25
49.3	0.27
52.2	0.28
48.89	0.27
48.49	0.26
50.98	0.27
50.0	0.27
50.92	0.28
50.69	0.27
48.95	0.27
48.78	0.26
50.17	0.27
50.63	0.27
49.07	0.27
48.2	0.26
50.4	0.27
49.88	0.27
51.16	0.27
49.53	0.27
48.31	0.27
50.05	0.27
51.45	0.28
50.81	0.28
49.88	0.27
48.6	0.27
49.53	0.27
51.74	0.27
51.97	0.28
50.17	0.27
47.68	0.26
49.76	0.27
48.2	0.25
50.11	0.27
49.53	0.27
49.18	0.27
49.07	0.26
47.62	0.25
52.03	0.29
50.0	0.27
48.31	0.27
47.97	0.25
