236.47	0.34
408.38	0.93
407.16	0.92
408.96	0.92
407.62	0.95
407.8	0.94
407.45	0.93
409.83	0.92
411.92	0.94
409.02	0.95
405.94	0.94
410.41	0.93
408.26	0.92
412.03	0.93
408.15	0.95
408.32	0.95
408.96	0.93
409.25	0.92
410.18	0.93
411.28	0.94
408.15	0.95
411.1	0.94
406.87	0.92
409.6	0.93
411.1	0.94
407.68	0.95
409.19	0.94
408.09	0.92
409.94	0.92
409.25	0.94
406.29	0.94
409.19	0.94
408.96	0.92
409.83	0.92
409.13	0.94
408.32	0.95
409.07	0.94
409.02	0.93
407.51	0.92
412.5	0.93
406.93	0.95
409.31	0.95
408.61	0.93
407.39	0.92
410.52	0.93
409.07	0.95
407.51	0.95
408.2	0.93
408.49	0.92
410.35	0.92
411.51	0.94
406.52	0.94
409.07	0.93
407.68	0.92
409.71	0.92
410.06	0.95
406.52	0.94
407.74	0.93
407.39	0.92
408.9	0.92
411.1	0.94
405.42	0.94
407.33	0.94
