76.27	0.16
75.98	0.41
77.55	0.41
74.41	0.4
72.79	0.39
74.12	0.39
76.15	0.4
74.41	0.4
74.36	0.4
76.85	0.42
75.28	0.4
74.3	0.39
76.85	0.4
75.05	0.41
74.88	0.4
71.92	0.39
74.99	0.39
76.5	0.41
78.42	0.41
75.23	0.4
75.52	0.41
74.41	0.39
75.34	0.4
76.73	0.4
73.66	0.39
75.05	0.4
75.92	0.4
77.02	0.4
79.46	0.42
74.94	0.41
75.17	0.41
74.7	0.39
73.54	0.38
77.55	0.41
75.57	0.4
75.81	0.41
75.05	0.4
76.04	0.39
74.3	0.39
76.44	0.41
75.63	0.41
75.75	0.41
74.76	0.39
75.86	0.39
75.81	0.4
77.49	0.41
74.7	0.4
73.54	0.39
75.4	0.39
77.2	0.41
77.02	0.41
73.25	0.39
75.4	0.41
75.75	0.4
73.2	0.38
74.3	0.39
74.24	0.4
75.92	0.41
