435.29	0.4
771.92	0.96
773.72	0.97
775.87	0.98
770.18	0.98
776.39	0.98
773.72	0.97
773.72	0.97
776.33	0.98
770.88	0.98
773.37	0.98
773.31	0.97
773.6	0.97
777.43	0.98
770.53	0.98
774.53	0.98
773.02	0.97
774.24	0.97
779.23	0.99
771.4	0.98
777.03	0.98
773.2	0.97
776.5	0.97
778.77	0.98
773.84	0.98
773.66	0.98
769.6	0.96
776.39	0.97
776.68	0.99
772.44	0.98
772.91	0.97
770.7	0.96
775.4	0.98
768.91	0.98
771.86	0.98
772.68	0.97
774.42	0.97
776.68	0.98
771.98	0.98
776.04	0.98
771.57	0.97
775.34	0.97
776.33	0.98
771.4	0.98
775.58	0.98
773.6	0.96
776.85	0.97
773.43	0.99
775.05	0.98
774.42	0.97
