x-axis,1
second,Ampere
-249.0300E-03,+80.4020E-03
-249.0200E-03,+79.3970E-03
-249.0100E-03,+16.0804E-03
-249.0000E-03,+80.4020E-03
-248.9900E-03,+79.3970E-03
-248.9800E-03,+48.2412E-03
-248.9700E-03,+96.4824E-03
-248.9600E-03,+111.5578E-03
-248.9500E-03,+79.3970E-03
-248.9400E-03,+32.1608E-03
-248.9300E-03,+79.3970E-03
-248.9200E-03,+48.2412E-03
-248.9100E-03,+64.3216E-03
-248.9000E-03,+64.3216E-03
-248.8900E-03,+63.3166E-03
-248.8800E-03,+32.1608E-03
-248.8700E-03,+32.1608E-03
-248.8600E-03,+48.2412E-03
-248.8500E-03,+80.4020E-03
-248.8400E-03,+79.3970E-03
-248.8300E-03,+47.2362E-03
-248.8200E-03,+0.0E+00
-248.8100E-03,+32.1608E-03
-248.8000E-03,+31.1558E-03
-248.7900E-03,+0.0E+00
-248.7800E-03,+79.3970E-03
-248.7700E-03,+31.1558E-03
-248.7600E-03,-31.1558E-03
-248.7500E-03,+16.0804E-03
-248.7400E-03,+16.0804E-03
-248.7300E-03,+16.0804E-03
-248.7200E-03,+16.0804E-03
-248.7100E-03,+32.1608E-03
-248.7000E-03,+32.1608E-03
-248.6900E-03,+32.1608E-03
-248.6800E-03,+48.2412E-03
-248.6700E-03,+79.3970E-03
-248.6600E-03,+32.1608E-03
-248.6500E-03,+32.1608E-03
-248.6400E-03,+31.1558E-03
-248.6300E-03,-15.0754E-03
-248.6200E-03,+79.3970E-03
-248.6100E-03,+64.3216E-03
-248.6000E-03,+95.4774E-03
-248.5900E-03,+16.0804E-03
-248.5800E-03,+32.1608E-03
-248.5700E-03,+31.1558E-03
-248.5600E-03,+0.0E+00
-248.5500E-03,+31.1558E-03
-248.5400E-03,+16.0804E-03
-248.5300E-03,+16.0804E-03
-248.5200E-03,+32.1608E-03
-248.5100E-03,+32.1608E-03
-248.5000E-03,+47.2362E-03
-248.4900E-03,+15.0754E-03
-248.4800E-03,-15.0754E-03
-248.4700E-03,+32.1608E-03
-248.4600E-03,+95.4774E-03
-248.4500E-03,+48.2412E-03
-248.4400E-03,+47.2362E-03
-248.4300E-03,-15.0754E-03
-248.4200E-03,+31.1558E-03
-248.4100E-03,+0.0E+00
-248.4000E-03,+16.0804E-03
-248.3900E-03,+32.1608E-03
-248.3800E-03,+63.3166E-03
-248.3700E-03,-15.0754E-03
-248.3600E-03,+0.0E+00
-248.3500E-03,+31.1558E-03
-248.3400E-03,+0.0E+00
-248.3300E-03,-15.0754E-03
-248.3200E-03,+16.0804E-03
-248.3100E-03,+16.0804E-03
-248.3000E-03,+32.1608E-03
-248.2900E-03,+47.2362E-03
-248.2800E-03,-32.1608E-03
-248.2700E-03,-47.2362E-03
-248.2600E-03,+31.1558E-03
-248.2500E-03,+0.0E+00
-248.2400E-03,+0.0E+00
-248.2300E-03,-15.0754E-03
-248.2200E-03,+0.0E+00
-248.2100E-03,+32.1608E-03
-248.2000E-03,+31.1558E-03
-248.1900E-03,-47.2362E-03
-248.1800E-03,+0.0E+00
-248.1700E-03,-15.0754E-03
-248.1600E-03,+0.0E+00
-248.1500E-03,-31.1558E-03
-248.1400E-03,+31.1558E-03
-248.1300E-03,+0.0E+00
-248.1200E-03,+0.0E+00
-248.1100E-03,-63.3166E-03
-248.1000E-03,-32.1608E-03
-248.0900E-03,-47.2362E-03
-248.0800E-03,-15.0754E-03
-248.0700E-03,+15.0754E-03
-248.0600E-03,-16.0804E-03
-248.0500E-03,-15.0754E-03
-248.0400E-03,+0.0E+00
-248.0300E-03,-47.2362E-03
-248.0200E-03,+31.1558E-03
-248.0100E-03,+0.0E+00
-248.0000E-03,-16.0804E-03
-247.9900E-03,-31.1558E-03
-247.9800E-03,-15.0754E-03
-247.9700E-03,+15.0754E-03
-247.9600E-03,-47.2362E-03
-247.9500E-03,+0.0E+00
-247.9400E-03,-15.0754E-03
-247.9300E-03,+0.0E+00
-247.9200E-03,-47.2362E-03
-247.9100E-03,+0.0E+00
-247.9000E-03,+15.0754E-03
-247.8900E-03,-15.0754E-03
-247.8800E-03,+0.0E+00
-247.8700E-03,+0.0E+00
-247.8600E-03,+0.0E+00
-247.8500E-03,-79.3970E-03
-247.8400E-03,-16.0804E-03
-247.8300E-03,-63.3166E-03
-247.8200E-03,-47.2362E-03
-247.8100E-03,+15.0754E-03
-247.8000E-03,-16.0804E-03
-247.7900E-03,-47.2362E-03
-247.7800E-03,-31.1558E-03
-247.7700E-03,-16.0804E-03
-247.7600E-03,-16.0804E-03
-247.7500E-03,-16.0804E-03
-247.7400E-03,-32.1608E-03
-247.7300E-03,-31.1558E-03
-247.7200E-03,+15.0754E-03
-247.7100E-03,+0.0E+00
-247.7000E-03,+0.0E+00
-247.6900E-03,+0.0E+00
-247.6800E-03,+15.0754E-03
-247.6700E-03,-32.1608E-03
-247.6600E-03,-63.3166E-03
-247.6500E-03,-15.0754E-03
-247.6400E-03,+31.1558E-03
-247.6300E-03,-47.2362E-03
-247.6200E-03,-15.0754E-03
-247.6100E-03,+0.0E+00
-247.6000E-03,-47.2362E-03
-247.5900E-03,-16.0804E-03
-247.5800E-03,-79.3970E-03
-247.5700E-03,-31.1558E-03
-247.5600E-03,-16.0804E-03
-247.5500E-03,-32.1608E-03
-247.5400E-03,-31.1558E-03
-247.5300E-03,-16.0804E-03
-247.5200E-03,-47.2362E-03
-247.5100E-03,-16.0804E-03
-247.5000E-03,-48.2412E-03
-247.4900E-03,-48.2412E-03
-247.4800E-03,-47.2362E-03
-247.4700E-03,-32.1608E-03
-247.4600E-03,-63.3166E-03
-247.4500E-03,-47.2362E-03
-247.4400E-03,+0.0E+00
-247.4300E-03,-47.2362E-03
-247.4200E-03,-31.1558E-03
-247.4100E-03,-16.0804E-03
-247.4000E-03,-63.3166E-03
-247.3900E-03,-32.1608E-03
-247.3800E-03,-31.1558E-03
-247.3700E-03,-16.0804E-03
-247.3600E-03,-63.3166E-03
-247.3500E-03,-32.1608E-03
-247.3400E-03,-47.2362E-03
-247.3300E-03,-31.1558E-03
-247.3200E-03,-16.0804E-03
-247.3100E-03,-16.0804E-03
-247.3000E-03,-16.0804E-03
-247.2900E-03,-16.0804E-03
-247.2800E-03,-16.0804E-03
-247.2700E-03,-16.0804E-03
-247.2600E-03,-32.1608E-03
-247.2500E-03,-79.3970E-03
-247.2400E-03,-48.2412E-03
-247.2300E-03,-47.2362E-03
-247.2200E-03,-16.0804E-03
-247.2100E-03,-32.1608E-03
-247.2000E-03,-47.2362E-03
-247.1900E-03,-32.1608E-03
-247.1800E-03,-80.4020E-03
-247.1700E-03,-111.5578E-03
-247.1600E-03,-16.0804E-03
-247.1500E-03,-79.3970E-03
-247.1400E-03,-32.1608E-03
-247.1300E-03,-79.3970E-03
-247.1200E-03,-32.1608E-03
-247.1100E-03,-32.1608E-03
-247.1000E-03,-48.2412E-03
-247.0900E-03,-63.3166E-03
-247.0800E-03,-48.2412E-03
-247.0700E-03,-64.3216E-03
-247.0600E-03,-64.3216E-03
-247.0500E-03,-64.3216E-03
-247.0400E-03,-79.3970E-03
-247.0300E-03,-64.3216E-03
-247.0200E-03,-79.3970E-03
-247.0100E-03,-63.3166E-03
-247.0000E-03,-32.1608E-03
-246.9900E-03,-32.1608E-03
-246.9800E-03,-32.1608E-03
-246.9700E-03,-48.2412E-03
-246.9600E-03,-48.2412E-03
-246.9500E-03,-48.2412E-03
-246.9400E-03,-48.2412E-03
-246.9300E-03,-47.2362E-03
-246.9200E-03,-16.0804E-03
-246.9100E-03,-63.3166E-03
-246.9000E-03,-32.1608E-03
-246.8900E-03,-47.2362E-03
-246.8800E-03,-31.1558E-03
-246.8700E-03,+0.0E+00
-246.8600E-03,-16.0804E-03
-246.8500E-03,-79.3970E-03
-246.8400E-03,-16.0804E-03
-246.8300E-03,-64.3216E-03
-246.8200E-03,-95.4774E-03
-246.8100E-03,-63.3166E-03
-246.8000E-03,-32.1608E-03
-246.7900E-03,-79.3970E-03
-246.7800E-03,-48.2412E-03
-246.7700E-03,-63.3166E-03
-246.7600E-03,-32.1608E-03
-246.7500E-03,-79.3970E-03
-246.7400E-03,-48.2412E-03
-246.7300E-03,-64.3216E-03
-246.7200E-03,-79.3970E-03
-246.7100E-03,-63.3166E-03
-246.7000E-03,-48.2412E-03
-246.6900E-03,-95.4774E-03
-246.6800E-03,-64.3216E-03
-246.6700E-03,-64.3216E-03
-246.6600E-03,-64.3216E-03
-246.6500E-03,-112.5628E-03
-246.6400E-03,-111.5578E-03
-246.6300E-03,-16.0804E-03
-246.6200E-03,-16.0804E-03
-246.6100E-03,-95.4774E-03
-246.6000E-03,-64.3216E-03
-246.5900E-03,-63.3166E-03
-246.5800E-03,-16.0804E-03
-246.5700E-03,-111.5578E-03
-246.5600E-03,-79.3970E-03
-246.5500E-03,-48.2412E-03
-246.5400E-03,-79.3970E-03
-246.5300E-03,-48.2412E-03
-246.5200E-03,-47.2362E-03
-246.5100E-03,-16.0804E-03
-246.5000E-03,-64.3216E-03
-246.4900E-03,-80.4020E-03
-246.4800E-03,-127.6382E-03
-246.4700E-03,-64.3216E-03
-246.4600E-03,-63.3166E-03
-246.4500E-03,-48.2412E-03
-246.4400E-03,-63.3166E-03
-246.4300E-03,-48.2412E-03
-246.4200E-03,-48.2412E-03
-246.4100E-03,-80.4020E-03
-246.4000E-03,-80.4020E-03
-246.3900E-03,-80.4020E-03
-246.3800E-03,-80.4020E-03
-246.3700E-03,-79.3970E-03
-246.3600E-03,-16.0804E-03
-246.3500E-03,-79.3970E-03
-246.3400E-03,-48.2412E-03
-246.3300E-03,-64.3216E-03
-246.3200E-03,-159.7990E-03
-246.3100E-03,-95.4774E-03
-246.3000E-03,-16.0804E-03
-246.2900E-03,-111.5578E-03
-246.2800E-03,-80.4020E-03
-246.2700E-03,-111.5578E-03
-246.2600E-03,-32.1608E-03
-246.2500E-03,-95.4774E-03
-246.2400E-03,-64.3216E-03
-246.2300E-03,-127.6382E-03
-246.2200E-03,-63.3166E-03
-246.2100E-03,-48.2412E-03
-246.2000E-03,-64.3216E-03
-246.1900E-03,-96.4824E-03
-246.1800E-03,-96.4824E-03
-246.1700E-03,-96.4824E-03
-246.1600E-03,-96.4824E-03
-246.1500E-03,-111.5578E-03
-246.1400E-03,-64.3216E-03
-246.1300E-03,-96.4824E-03
-246.1200E-03,-96.4824E-03
-246.1100E-03,-112.5628E-03
-246.1000E-03,-128.6432E-03
-246.0900E-03,-127.6382E-03
-246.0800E-03,-95.4774E-03
-246.0700E-03,-80.4020E-03
-246.0600E-03,-96.4824E-03
-246.0500E-03,-96.4824E-03
-246.0400E-03,-112.5628E-03
-246.0300E-03,-111.5578E-03
-246.0200E-03,-79.3970E-03
-246.0100E-03,-64.3216E-03
-246.0000E-03,-80.4020E-03
-245.9900E-03,-96.4824E-03
-245.9800E-03,-143.7186E-03
-245.9700E-03,-111.5578E-03
-245.9600E-03,-95.4774E-03
-245.9500E-03,-48.2412E-03
-245.9400E-03,-127.6382E-03
-245.9300E-03,-111.5578E-03
-245.9200E-03,-96.4824E-03
-245.9100E-03,-112.5628E-03
-245.9000E-03,-127.6382E-03
-245.8900E-03,-80.4020E-03
-245.8800E-03,-143.7186E-03
-245.8700E-03,-80.4020E-03
-245.8600E-03,-96.4824E-03
-245.8500E-03,-96.4824E-03
-245.8400E-03,-112.5628E-03
-245.8300E-03,-112.5628E-03
-245.8200E-03,-111.5578E-03
-245.8100E-03,-80.4020E-03
-245.8000E-03,-96.4824E-03
-245.7900E-03,-175.8794E-03
-245.7800E-03,-112.5628E-03
-245.7700E-03,-112.5628E-03
-245.7600E-03,-128.6432E-03
-245.7500E-03,-159.7990E-03
-245.7400E-03,-128.6432E-03
-245.7300E-03,-128.6432E-03
-245.7200E-03,-159.7990E-03
-245.7100E-03,-144.7236E-03
-245.7000E-03,-143.7186E-03
-245.6900E-03,-128.6432E-03
-245.6800E-03,-159.7990E-03
-245.6700E-03,-128.6432E-03
-245.6600E-03,-144.7236E-03
-245.6500E-03,-143.7186E-03
-245.6400E-03,-128.6432E-03
-245.6300E-03,-143.7186E-03
-245.6200E-03,-96.4824E-03
-245.6100E-03,-112.5628E-03
-245.6000E-03,-175.8794E-03
-245.5900E-03,-144.7236E-03
-245.5800E-03,-144.7236E-03
-245.5700E-03,-159.7990E-03
-245.5600E-03,-144.7236E-03
-245.5500E-03,-159.7990E-03
-245.5400E-03,-144.7236E-03
-245.5300E-03,-144.7236E-03
-245.5200E-03,-160.8040E-03
-245.5100E-03,-160.8040E-03
-245.5000E-03,-160.8040E-03
-245.4900E-03,-191.9598E-03
-245.4800E-03,-160.8040E-03
-245.4700E-03,-191.9598E-03
-245.4600E-03,-176.8844E-03
-245.4500E-03,-175.8794E-03
-245.4400E-03,-112.5628E-03
-245.4300E-03,-209.0452E-03
-245.4200E-03,-224.1206E-03
-245.4100E-03,-176.8844E-03
-245.4000E-03,-208.0402E-03
-245.3900E-03,-192.9648E-03
-245.3800E-03,-208.0402E-03
-245.3700E-03,-192.9648E-03
-245.3600E-03,-240.2010E-03
-245.3500E-03,-225.1256E-03
-245.3400E-03,-240.2010E-03
-245.3300E-03,-192.9648E-03
-245.3200E-03,-191.9598E-03
-245.3100E-03,-176.8844E-03
-245.3000E-03,-192.9648E-03
-245.2900E-03,-256.2814E-03
-245.2800E-03,-176.8844E-03
-245.2700E-03,-191.9598E-03
-245.2600E-03,-175.8794E-03
-245.2500E-03,-144.7236E-03
-245.2400E-03,-191.9598E-03
-245.2300E-03,-176.8844E-03
-245.2200E-03,-224.1206E-03
-245.2100E-03,-209.0452E-03
-245.2000E-03,-208.0402E-03
-245.1900E-03,-176.8844E-03
-245.1800E-03,-176.8844E-03
-245.1700E-03,-192.9648E-03
-245.1600E-03,-209.0452E-03
-245.1500E-03,-224.1206E-03
-245.1400E-03,-192.9648E-03
-245.1300E-03,-240.2010E-03
-245.1200E-03,-225.1256E-03
-245.1100E-03,-224.1206E-03
-245.1000E-03,-160.8040E-03
-245.0900E-03,-225.1256E-03
-245.0800E-03,-256.2814E-03
-245.0700E-03,-192.9648E-03
-245.0600E-03,-256.2814E-03
-245.0500E-03,-192.9648E-03
-245.0400E-03,-225.1256E-03
-245.0300E-03,-241.2060E-03
-245.0200E-03,-240.2010E-03
-245.0100E-03,-192.9648E-03
-245.0000E-03,-209.0452E-03
-244.9900E-03,-209.0452E-03
-244.9800E-03,-225.1256E-03
-244.9700E-03,-225.1256E-03
-244.9600E-03,-225.1256E-03
-244.9500E-03,-256.2814E-03
-244.9400E-03,-224.1206E-03
-244.9300E-03,-160.8040E-03
-244.9200E-03,-209.0452E-03
-244.9100E-03,-241.2060E-03
-244.9000E-03,-256.2814E-03
-244.8900E-03,-224.1206E-03
-244.8800E-03,-209.0452E-03
-244.8700E-03,-240.2010E-03
-244.8600E-03,-225.1256E-03
-244.8500E-03,-288.4422E-03
-244.8400E-03,-225.1256E-03
-244.8300E-03,-225.1256E-03
-244.8200E-03,-240.2010E-03
-244.8100E-03,-225.1256E-03
-244.8000E-03,-256.2814E-03
-244.7900E-03,-241.2060E-03
-244.7800E-03,-241.2060E-03
-244.7700E-03,-241.2060E-03
-244.7600E-03,-257.2864E-03
-244.7500E-03,-273.3668E-03
-244.7400E-03,-272.3618E-03
-244.7300E-03,-241.2060E-03
-244.7200E-03,-241.2060E-03
-244.7100E-03,-256.2814E-03
-244.7000E-03,-241.2060E-03
-244.6900E-03,-256.2814E-03
-244.6800E-03,-225.1256E-03
-244.6700E-03,-272.3618E-03
-244.6600E-03,-241.2060E-03
-244.6500E-03,-273.3668E-03
-244.6400E-03,-289.4472E-03
-244.6300E-03,-289.4472E-03
-244.6200E-03,-288.4422E-03
-244.6100E-03,-209.0452E-03
-244.6000E-03,-273.3668E-03
-244.5900E-03,-288.4422E-03
-244.5800E-03,-273.3668E-03
-244.5700E-03,-304.5226E-03
-244.5600E-03,-273.3668E-03
-244.5500E-03,-289.4472E-03
-244.5400E-03,-288.4422E-03
-244.5300E-03,-272.3618E-03
-244.5200E-03,-257.2864E-03
-244.5100E-03,-257.2864E-03
-244.5000E-03,-288.4422E-03
-244.4900E-03,-241.2060E-03
-244.4800E-03,-273.3668E-03
-244.4700E-03,-288.4422E-03
-244.4600E-03,-273.3668E-03
-244.4500E-03,-273.3668E-03
-244.4400E-03,-304.5226E-03
-244.4300E-03,-257.2864E-03
-244.4200E-03,-336.6834E-03
-244.4100E-03,-272.3618E-03
-244.4000E-03,-257.2864E-03
-244.3900E-03,-288.4422E-03
-244.3800E-03,-257.2864E-03
-244.3700E-03,-289.4472E-03
-244.3600E-03,-304.5226E-03
-244.3500E-03,-273.3668E-03
-244.3400E-03,-336.6834E-03
-244.3300E-03,-273.3668E-03
-244.3200E-03,-289.4472E-03
-244.3100E-03,-304.5226E-03
-244.3000E-03,-289.4472E-03
-244.2900E-03,-289.4472E-03
-244.2800E-03,-289.4472E-03
-244.2700E-03,-305.5276E-03
-244.2600E-03,-304.5226E-03
-244.2500E-03,-289.4472E-03
-244.2400E-03,-320.6030E-03
-244.2300E-03,-288.4422E-03
-244.2200E-03,-256.2814E-03
-244.2100E-03,-225.1256E-03
-244.2000E-03,-288.4422E-03
-244.1900E-03,-273.3668E-03
-244.1800E-03,-273.3668E-03
-244.1700E-03,-305.5276E-03
-244.1600E-03,-337.6884E-03
-244.1500E-03,-368.8442E-03
-244.1400E-03,-289.4472E-03
-244.1300E-03,-320.6030E-03
-244.1200E-03,-273.3668E-03
-244.1100E-03,-305.5276E-03
-244.1000E-03,-305.5276E-03
-244.0900E-03,-337.6884E-03
-244.0800E-03,-352.7638E-03
-244.0700E-03,-273.3668E-03
-244.0600E-03,-289.4472E-03
-244.0500E-03,-320.6030E-03
-244.0400E-03,-304.5226E-03
-244.0300E-03,-288.4422E-03
-244.0200E-03,-273.3668E-03
-244.0100E-03,-352.7638E-03
-244.0000E-03,-320.6030E-03
-243.9900E-03,-289.4472E-03
-243.9800E-03,-304.5226E-03
-243.9700E-03,-273.3668E-03
-243.9600E-03,-289.4472E-03
-243.9500E-03,-352.7638E-03
-243.9400E-03,-320.6030E-03
-243.9300E-03,-305.5276E-03
-243.9200E-03,-336.6834E-03
-243.9100E-03,-321.6080E-03
-243.9000E-03,-320.6030E-03
-243.8900E-03,-304.5226E-03
-243.8800E-03,-273.3668E-03
-243.8700E-03,-273.3668E-03
-243.8600E-03,-305.5276E-03
-243.8500E-03,-305.5276E-03
-243.8400E-03,-304.5226E-03
-243.8300E-03,-241.2060E-03
-243.8200E-03,-288.4422E-03
-243.8100E-03,-273.3668E-03
-243.8000E-03,-273.3668E-03
-243.7900E-03,-320.6030E-03
-243.7800E-03,-305.5276E-03
-243.7700E-03,-305.5276E-03
-243.7600E-03,-305.5276E-03
-243.7500E-03,-336.6834E-03
-243.7400E-03,-273.3668E-03
-243.7300E-03,-320.6030E-03
-243.7200E-03,-241.2060E-03
-243.7100E-03,-273.3668E-03
-243.7000E-03,-352.7638E-03
-243.6900E-03,-289.4472E-03
-243.6800E-03,-304.5226E-03
-243.6700E-03,-289.4472E-03
-243.6600E-03,-305.5276E-03
-243.6500E-03,-304.5226E-03
-243.6400E-03,-273.3668E-03
-243.6300E-03,-305.5276E-03
-243.6200E-03,-305.5276E-03
-243.6100E-03,-304.5226E-03
-243.6000E-03,-273.3668E-03
-243.5900E-03,-352.7638E-03
-243.5800E-03,-225.1256E-03
-243.5700E-03,-288.4422E-03
-243.5600E-03,-241.2060E-03
-243.5500E-03,-305.5276E-03
-243.5400E-03,-320.6030E-03
-243.5300E-03,-305.5276E-03
-243.5200E-03,-321.6080E-03
-243.5100E-03,-321.6080E-03
-243.5000E-03,-320.6030E-03
-243.4900E-03,-257.2864E-03
-243.4800E-03,-305.5276E-03
-243.4700E-03,-320.6030E-03
-243.4600E-03,-304.5226E-03
-243.4500E-03,-257.2864E-03
-243.4400E-03,-352.7638E-03
-243.4300E-03,-272.3618E-03
-243.4200E-03,-241.2060E-03
-243.4100E-03,-288.4422E-03
-243.4000E-03,-273.3668E-03
-243.3900E-03,-304.5226E-03
-243.3800E-03,-289.4472E-03
-243.3700E-03,-304.5226E-03
-243.3600E-03,-288.4422E-03
-243.3500E-03,-272.3618E-03
-243.3400E-03,-257.2864E-03
-243.3300E-03,-320.6030E-03
-243.3200E-03,-273.3668E-03
-243.3100E-03,-336.6834E-03
-243.3000E-03,-289.4472E-03
-243.2900E-03,-305.5276E-03
-243.2800E-03,-320.6030E-03
-243.2700E-03,-304.5226E-03
-243.2600E-03,-273.3668E-03
-243.2500E-03,-273.3668E-03
-243.2400E-03,-273.3668E-03
-243.2300E-03,-304.5226E-03
-243.2200E-03,-272.3618E-03
-243.2100E-03,-257.2864E-03
-243.2000E-03,-320.6030E-03
-243.1900E-03,-304.5226E-03
-243.1800E-03,-257.2864E-03
-243.1700E-03,-336.6834E-03
-243.1600E-03,-273.3668E-03
-243.1500E-03,-305.5276E-03
-243.1400E-03,-305.5276E-03
-243.1300E-03,-320.6030E-03
-243.1200E-03,-273.3668E-03
-243.1100E-03,-336.6834E-03
-243.1000E-03,-241.2060E-03
-243.0900E-03,-273.3668E-03
-243.0800E-03,-321.6080E-03
-243.0700E-03,-320.6030E-03
-243.0600E-03,-257.2864E-03
-243.0500E-03,-320.6030E-03
-243.0400E-03,-288.4422E-03
-243.0300E-03,-241.2060E-03
-243.0200E-03,-288.4422E-03
-243.0100E-03,-273.3668E-03
-243.0000E-03,-288.4422E-03
-242.9900E-03,-257.2864E-03
-242.9800E-03,-288.4422E-03
-242.9700E-03,-273.3668E-03
-242.9600E-03,-321.6080E-03
-242.9500E-03,-320.6030E-03
-242.9400E-03,-257.2864E-03
-242.9300E-03,-288.4422E-03
-242.9200E-03,-241.2060E-03
-242.9100E-03,-241.2060E-03
-242.9000E-03,-304.5226E-03
-242.8900E-03,-257.2864E-03
-242.8800E-03,-289.4472E-03
-242.8700E-03,-288.4422E-03
-242.8600E-03,-241.2060E-03
-242.8500E-03,-257.2864E-03
-242.8400E-03,-289.4472E-03
-242.8300E-03,-304.5226E-03
-242.8200E-03,-241.2060E-03
-242.8100E-03,-257.2864E-03
-242.8000E-03,-320.6030E-03
-242.7900E-03,-272.3618E-03
-242.7800E-03,-256.2814E-03
-242.7700E-03,-225.1256E-03
-242.7600E-03,-272.3618E-03
-242.7500E-03,-240.2010E-03
-242.7400E-03,-225.1256E-03
-242.7300E-03,-257.2864E-03
-242.7200E-03,-288.4422E-03
-242.7100E-03,-273.3668E-03
-242.7000E-03,-272.3618E-03
-242.6900E-03,-225.1256E-03
-242.6800E-03,-272.3618E-03
-242.6700E-03,-225.1256E-03
-242.6600E-03,-240.2010E-03
-242.6500E-03,-209.0452E-03
-242.6400E-03,-240.2010E-03
-242.6300E-03,-225.1256E-03
-242.6200E-03,-273.3668E-03
-242.6100E-03,-273.3668E-03
-242.6000E-03,-289.4472E-03
-242.5900E-03,-304.5226E-03
-242.5800E-03,-256.2814E-03
-242.5700E-03,-240.2010E-03
-242.5600E-03,-225.1256E-03
-242.5500E-03,-257.2864E-03
-242.5400E-03,-272.3618E-03
-242.5300E-03,-256.2814E-03
-242.5200E-03,-241.2060E-03
-242.5100E-03,-256.2814E-03
-242.5000E-03,-241.2060E-03
-242.4900E-03,-256.2814E-03
-242.4800E-03,-209.0452E-03
-242.4700E-03,-257.2864E-03
-242.4600E-03,-257.2864E-03
-242.4500E-03,-256.2814E-03
-242.4400E-03,-241.2060E-03
-242.4300E-03,-257.2864E-03
-242.4200E-03,-257.2864E-03
-242.4100E-03,-273.3668E-03
-242.4000E-03,-272.3618E-03
-242.3900E-03,-240.2010E-03
-242.3800E-03,-225.1256E-03
-242.3700E-03,-225.1256E-03
-242.3600E-03,-224.1206E-03
-242.3500E-03,-208.0402E-03
-242.3400E-03,-192.9648E-03
-242.3300E-03,-240.2010E-03
-242.3200E-03,-209.0452E-03
-242.3100E-03,-240.2010E-03
-242.3000E-03,-224.1206E-03
-242.2900E-03,-192.9648E-03
-242.2800E-03,-225.1256E-03
-242.2700E-03,-241.2060E-03
-242.2600E-03,-257.2864E-03
-242.2500E-03,-256.2814E-03
-242.2400E-03,-225.1256E-03
