1440601259.07	4.09	0.05
1440601259.9	5.8	0.05
1440601260.51	6.12	0.06
1440601261.54	4.98	0.05
1440601262.56	4.47	0.05
1440601263.59	4.28	0.05
1440601264.61	3.58	0.04
1440601265.63	5.74	0.05
1440601266.66	5.1	0.05
1440601267.68	3.64	0.04
1440601268.91	4.79	0.05
1440601269.93	4.53	0.05
1440601270.74	6.12	0.06
1440601271.98	4.15	0.05
1440601273.01	2.62	0.04
1440601274.03	7.52	0.06
1440601274.86	4.53	0.05
1440601275.88	6.12	0.06
1440601276.9	5.42	0.05
1440601278.14	5.49	0.05
1440601279.36	7.07	0.06
1440601279.96	6.18	0.06
1440601280.98	5.93	0.05
1440601282.01	1.92	0.04
1440601283.04	6.37	0.06
1440601284.28	2.5	0.04
