1440600681.96	446.52	0.92
1440600682.57	444.82	0.91
1440600683.19	443.36	0.88
1440600684.41	447.64	0.9
1440600685.22	448.87	0.91
1440600686.26	444.0	0.92
1440600687.29	445.88	0.91
1440600688.31	443.48	0.88
1440600689.35	448.46	0.9
1440600690.37	446.76	0.92
1440600691.2	441.48	0.92
1440600692.22	446.0	0.91
1440600693.25	445.23	0.9
1440600694.27	445.29	0.9
1440600695.29	447.05	0.91
1440600696.32	444.65	0.91
1440600697.35	445.47	0.92
1440600698.37	446.52	0.9
1440600699.39	442.83	0.89
1440600700.61	447.99	0.91
1440600701.64	442.77	0.91
1440600702.66	442.6	0.92
1440600703.47	445.29	0.91
1440600704.49	446.17	0.89
1440600705.52	447.46	0.9
1440600706.55	449.45	0.91
1440600707.56	444.06	0.92
1440600708.58	445.12	0.92
1440600709.61	444.24	0.9
1440600710.84	446.64	0.9
