1440601466.41	53.6	0.27
1440601466.62	51.71	0.26
1440601467.65	49.07	0.24
1440601468.67	49.56	0.24
1440601470.11	51.71	0.25
1440601471.34	52.75	0.26
1440601471.75	48.58	0.24
1440601472.78	48.71	0.24
1440601473.81	47.54	0.23
1440601475.04	50.6	0.25
1440601475.86	52.87	0.26
1440601476.88	50.12	0.25
1440601478.12	49.63	0.25
1440601478.94	50.91	0.26
1440601479.96	52.87	0.26
1440601480.98	49.69	0.25
1440601482.02	51.64	0.25
1440601483.05	47.66	0.24
1440601484.06	49.75	0.25
1440601485.08	51.83	0.25
1440601486.31	51.83	0.25
1440601487.12	49.44	0.25
1440601488.16	49.32	0.24
1440601489.18	51.22	0.25
1440601490.2	51.09	0.25
1440601491.42	52.13	0.25
1440601492.44	52.32	0.26
1440601493.67	48.65	0.24
1440601494.69	49.99	0.25
1440601495.32	51.09	0.25
1440601496.35	50.18	0.25
1440601497.37	54.64	0.26
1440601498.39	49.87	0.25
1440601499.42	48.65	0.24
1440601500.25	51.09	0.25
1440601501.27	51.34	0.25
1440601502.49	53.85	0.26
1440601503.33	50.54	0.25
