1440602312.38	543.98	0.92
1440602313.62	547.56	0.94
1440602314.84	541.05	0.94
1440602315.65	545.39	0.94
1440602316.47	544.63	0.92
1440602317.49	546.85	0.92
1440602318.51	546.33	0.94
1440602319.54	542.69	0.94
1440602320.78	543.69	0.94
1440602321.59	544.51	0.92
1440602322.61	545.27	0.92
1440602323.84	548.55	0.94
1440602325.08	543.75	0.94
1440602325.69	542.81	0.94
1440602326.71	546.21	0.93
1440602328.14	544.8	0.92
1440602328.75	545.8	0.93
1440602329.97	546.03	0.94
1440602330.8	543.04	0.94
1440602332.03	544.22	0.93
1440602333.26	544.04	0.92
1440602334.28	548.49	0.93
1440602335.1	545.1	0.94
1440602335.92	542.81	0.94
1440602336.94	546.5	0.93
