1440600959.64	699.63	0.96
1440600960.65	698.22	0.95
1440600961.67	696.87	0.95
1440600962.9	697.22	0.94
1440600963.71	699.39	0.94
1440600965.35	701.38	0.96
1440600965.75	696.29	0.95
1440600966.78	699.1	0.95
1440600968.0	697.16	0.94
1440600968.83	698.92	0.94
1440600970.04	702.79	0.96
1440600971.08	696.46	0.96
1440600972.73	699.22	0.95
1440600972.93	695.46	0.94
1440600973.97	701.27	0.94
1440600974.99	700.56	0.96
1440600976.03	695.05	0.95
1440600977.05	699.1	0.95
1440600978.07	694.23	0.94
1440600978.89	701.15	0.94
1440600980.13	701.91	0.96
1440600980.96	695.23	0.95
1440600981.99	700.33	0.95
1440600983.01	696.87	0.94
1440600984.24	698.39	0.94
1440600985.05	699.8	0.95
1440600986.48	695.23	0.96
1440600987.1	695.82	0.95
1440600988.32	696.29	0.94
1440600989.35	695.64	0.94
1440600990.17	699.39	0.95
1440600991.19	697.81	0.96
1440600992.21	698.04	0.96
1440600993.23	696.58	0.94
1440600994.45	693.47	0.93
1440600995.28	702.56	0.95
1440600996.3	697.34	0.96
1440600997.74	696.75	0.96
1440600998.36	698.98	0.95
1440600999.38	696.23	0.93
1440601000.4	698.98	0.94
1440601001.42	700.27	0.96
1440601002.44	696.29	0.95
1440601003.46	698.98	0.95
1440601004.48	694.7	0.94
1440601005.51	696.58	0.94
1440601006.76	700.33	0.95
1440601007.57	696.99	0.95
1440601008.79	696.64	0.95
1440601009.6	697.75	0.94
1440601010.64	697.93	0.94
1440601011.66	702.15	0.95
