1440600816.15	449.81	0.91
1440600816.78	444.47	0.88
1440600817.79	447.52	0.9
1440600819.03	448.05	0.92
1440600820.25	443.59	0.92
1440600820.87	445.47	0.91
1440600821.88	445.47	0.88
1440600823.32	446.82	0.9
1440600823.95	449.75	0.92
1440600824.97	446.06	0.92
1440600826.0	446.64	0.91
1440600827.64	446.47	0.89
1440600828.04	446.88	0.9
1440600829.07	447.99	0.92
1440600830.09	445.35	0.92
1440600831.11	446.82	0.91
1440600832.34	444.71	0.88
1440600833.16	448.99	0.9
1440600834.38	449.98	0.92
1440600835.2	445.59	0.92
1440600836.23	447.99	0.91
1440600837.27	445.76	0.88
1440600838.5	446.64	0.9
1440600839.32	446.82	0.92
1440600840.34	444.12	0.92
1440600841.17	446.82	0.91
1440600842.39	445.0	0.88
1440600843.21	448.99	0.9
1440600844.43	448.93	0.91
1440600845.44	445.35	0.92
1440600846.46	446.88	0.91
1440600847.48	444.24	0.89
1440600848.5	449.57	0.91
