1440602599.66	749.08	0.95
1440602600.1	748.91	0.95
1440602601.71	751.78	0.96
1440602602.33	744.28	0.96
1440602603.56	750.02	0.96
1440602604.38	747.5	0.94
1440602605.19	751.37	0.95
1440602606.21	752.25	0.96
1440602607.45	745.33	0.96
1440602608.28	751.37	0.95
1440602609.49	745.51	0.94
1440602610.32	750.72	0.95
1440602611.36	748.38	0.96
1440602612.59	747.62	0.96
1440602613.41	749.2	0.95
1440602614.44	748.67	0.94
1440602615.46	754.3	0.96
1440602616.7	746.74	0.96
1440602618.14	745.98	0.95
1440602618.54	749.08	0.95
1440602619.76	749.44	0.94
1440602620.78	752.31	0.96
1440602621.6	744.34	0.96
1440602623.23	750.37	0.96
1440602623.85	746.86	0.94
1440602624.87	752.54	0.95
