1440601341.62	7.39	0.06
1440601342.23	8.28	0.06
1440601343.46	10.81	0.07
1440601344.27	10.43	0.07
1440601345.49	10.81	0.07
1440601346.32	8.59	0.06
1440601347.34	7.64	0.06
1440601348.77	10.24	0.07
1440601349.39	10.62	0.07
1440601350.41	8.72	0.07
1440601351.43	9.92	0.07
1440601352.45	10.43	0.07
1440601353.48	9.23	0.07
1440601354.7	9.54	0.07
1440601355.53	7.52	0.06
1440601356.96	10.68	0.08
1440601357.79	10.05	0.07
1440601358.6	9.16	0.07
1440601360.44	8.4	0.07
1440601360.66	8.72	0.07
1440601361.67	8.66	0.07
1440601362.7	8.4	0.06
1440601363.53	9.92	0.07
1440601364.55	9.29	0.07
1440601365.79	8.85	0.07
1440601366.61	9.61	0.07
1440601368.04	10.11	0.07
1440601368.66	8.21	0.07
1440601369.68	6.56	0.06
1440601370.71	9.42	0.07
1440601372.35	11.18	0.08
1440601372.76	10.43	0.08
