1440601835.77	199.26	0.68
1440601836.59	200.38	0.7
1440601836.99	201.38	0.71
1440601838.0	199.2	0.72
1440601839.03	199.5	0.7
1440601840.06	195.73	0.68
1440601841.08	199.73	0.72
1440601842.1	199.56	0.72
1440601843.12	199.08	0.73
1440601844.15	198.26	0.69
1440601845.17	200.09	0.7
1440601846.41	201.38	0.72
1440601847.44	199.73	0.72
1440601848.26	198.67	0.71
1440601849.91	199.32	0.69
1440601850.53	198.32	0.71
1440601851.54	198.32	0.72
1440601852.37	200.44	0.72
1440601853.4	197.85	0.69
1440601854.42	199.14	0.69
1440601855.45	201.85	0.71
1440601856.48	198.73	0.71
1440601857.51	199.03	0.72
1440601858.53	199.44	0.69
1440601859.56	200.79	0.71
