1440600748.51	147.72	0.6
1440600749.52	149.32	0.59
1440600750.75	150.15	0.58
1440600751.58	153.4	0.6
1440600752.59	150.03	0.6
1440600753.62	151.27	0.61
1440600754.65	148.2	0.6
1440600755.46	149.02	0.57
1440600756.48	152.69	0.59
1440600757.51	150.03	0.61
1440600758.53	149.5	0.6
1440600759.76	148.91	0.59
1440600760.57	149.38	0.58
1440600761.6	150.45	0.59
1440600763.04	153.11	0.61
1440600763.65	148.85	0.6
1440600764.67	148.67	0.6
1440600765.9	149.2	0.58
1440600766.72	149.38	0.58
1440600767.75	150.45	0.6
1440600768.78	149.79	0.6
1440600769.81	151.93	0.61
1440600770.83	148.97	0.58
1440600771.86	152.64	0.59
1440600772.88	151.93	0.61
1440600773.9	148.73	0.6
1440600775.34	149.68	0.59
1440600775.95	148.08	0.57
1440600776.98	150.8	0.6
