1440602393.34	596.25	0.95
1440602394.16	595.73	0.95
1440602395.39	596.2	0.94
1440602396.01	595.2	0.92
1440602397.03	596.96	0.93
1440602398.25	598.83	0.95
1440602399.07	595.43	0.95
1440602400.31	596.78	0.94
1440602401.53	593.97	0.93
1440602402.14	598.13	0.93
1440602403.79	598.95	0.95
1440602404.39	591.86	0.95
1440602405.22	595.96	0.94
1440602406.45	594.96	0.93
1440602407.27	596.08	0.93
1440602408.71	599.24	0.94
1440602409.53	594.03	0.95
1440602410.97	594.73	0.94
1440602411.38	597.95	0.93
1440602412.61	597.25	0.93
1440602413.43	599.83	0.94
1440602414.46	596.08	0.95
1440602415.49	594.03	0.95
1440602416.73	595.67	0.93
1440602417.55	595.08	0.93
1440602418.98	599.36	0.94
1440602419.81	597.25	0.95
1440602420.82	596.37	0.95
1440602421.84	595.96	0.94
1440602423.08	595.84	0.93
1440602423.9	597.43	0.93
1440602425.54	598.01	0.95
1440602425.95	594.96	0.95
1440602426.98	596.9	0.94
1440602428.01	592.8	0.93
1440602429.03	597.6	0.93
1440602430.26	598.95	0.95
1440602430.87	596.37	0.95
1440602431.9	598.83	0.94
1440602433.12	593.03	0.93
1440602434.15	596.66	0.93
1440602434.97	598.13	0.95
1440602435.8	595.26	0.95
1440602436.83	594.85	0.94
1440602438.05	597.95	0.93
1440602439.27	594.44	0.93
1440602439.89	601.7	0.94
1440602440.9	594.14	0.95
1440602442.12	593.38	0.94
1440602443.14	598.83	0.94
1440602444.38	594.96	0.92
1440602445.19	598.19	0.94
1440602446.02	596.14	0.95
1440602447.03	596.61	0.95
1440602448.27	596.43	0.93
1440602449.09	594.44	0.93
1440602450.11	597.78	0.94
1440602451.56	596.14	0.95
1440602452.17	595.02	0.95
1440602453.2	594.5	0.94
1440602454.43	592.86	0.93
1440602455.66	598.36	0.93
1440602456.29	597.89	0.95
1440602457.31	596.55	0.95
1440602458.74	596.66	0.94
1440602459.35	596.14	0.93
1440602460.58	598.83	0.93
1440602461.61	598.07	0.95
1440602462.84	593.56	0.95
1440602463.46	594.85	0.94
1440602464.49	593.73	0.93
1440602465.71	599.71	0.93
1440602467.15	599.18	0.95
1440602467.57	592.39	0.95
1440602469.0	598.77	0.94
1440602470.04	595.73	0.93
1440602471.28	599.18	0.93
1440602471.88	598.66	0.95
1440602472.69	594.73	0.95
1440602474.12	597.37	0.94
1440602475.14	596.78	0.93
1440602476.37	597.84	0.93
1440602476.78	599.13	0.95
1440602478.21	594.32	0.95
1440602479.04	598.19	0.94
1440602479.85	594.96	0.93
1440602480.68	598.25	0.93
1440602481.91	600.06	0.95
1440602482.93	594.32	0.95
1440602483.95	598.95	0.94
1440602484.79	595.55	0.93
1440602485.8	596.2	0.93
1440602486.83	600.18	0.95
1440602487.86	595.55	0.95
1440602488.88	599.07	0.94
1440602489.9	595.61	0.93
1440602490.92	599.71	0.93
