1440602131.72	343.77	0.84
1440602131.93	350.69	0.86
1440602133.16	347.23	0.86
1440602134.19	346.76	0.88
1440602135.21	345.23	0.86
1440602136.04	346.29	0.83
1440602137.46	347.58	0.85
1440602138.49	347.34	0.87
1440602138.89	345.53	0.86
1440602139.92	346.82	0.87
1440602140.94	348.52	0.85
1440602141.96	346.52	0.85
1440602143.0	349.34	0.86
1440602144.02	348.63	0.86
1440602145.24	345.18	0.88
1440602146.48	346.93	0.86
1440602147.1	346.76	0.83
1440602148.33	346.52	0.85
1440602149.14	348.99	0.87
1440602150.58	346.11	0.86
1440602151.19	346.7	0.88
1440602152.21	346.64	0.85
1440602153.87	346.52	0.84
1440602154.28	348.93	0.86
1440602155.29	351.86	0.86
1440602156.53	346.35	0.87
1440602157.55	345.59	0.87
1440602158.38	346.41	0.83
1440602159.41	348.05	0.85
1440602160.84	349.63	0.87
