1440602919.93	1060.89	0.96
1440602920.74	1052.92	0.95
1440602922.18	1060.25	0.98
1440602922.6	1057.91	0.97
1440602923.81	1055.56	0.97
1440602924.83	1060.02	0.96
1440602926.08	1053.92	0.95
1440602926.89	1062.3	0.98
1440602927.92	1055.62	0.97
1440602928.72	1060.43	0.96
1440602931.0	1055.03	0.95
1440602932.01	1062.36	0.97
1440602932.83	1055.33	0.97
1440602933.85	1060.31	0.97
1440602934.87	1061.13	0.96
1440602936.1	1054.39	0.95
1440602936.92	1060.72	0.97
1440602937.94	1053.69	0.97
1440602938.96	1055.91	0.98
1440602940.39	1057.09	0.96
