1440602254.9	499.62	0.94
1440602255.3	492.59	0.94
1440602256.74	495.52	0.93
1440602257.35	496.28	0.91
1440602258.57	496.57	0.91
1440602259.39	496.28	0.93
1440602260.62	492.82	0.93
1440602261.84	496.22	0.93
1440602262.45	493.29	0.91
1440602263.7	496.34	0.91
1440602264.52	499.33	0.93
1440602265.53	492.76	0.93
1440602266.97	494.64	0.92
1440602268.19	494.4	0.91
1440602269.02	494.87	0.91
1440602270.03	496.63	0.93
1440602270.65	494.58	0.93
1440602271.69	496.4	0.92
1440602272.7	491.83	0.91
1440602273.72	496.75	0.92
1440602274.75	495.58	0.93
