1440601729.05	1204.41	0.97
1440601729.87	1204.82	0.98
1440601731.1	1210.44	0.98
1440601731.92	1205.52	0.97
1440601733.14	1211.14	0.98
1440601733.95	1202.76	0.97
1440601735.18	1206.69	0.98
1440601735.99	1211.55	0.98
1440601737.02	1205.05	0.97
1440601738.04	1211.38	0.98
1440601739.05	1204.99	0.98
1440601740.07	1205.99	0.98
1440601741.09	1207.51	0.96
1440601742.13	1205.52	0.97
1440601743.16	1211.67	0.98
1440601744.18	1201.07	0.98
1440601745.2	1208.39	0.98
1440601746.22	1205.93	0.97
1440601747.64	1207.04	0.97
1440601748.26	1209.8	0.98
1440601749.29	1202.41	0.98
1440601750.32	1208.1	0.98
1440601751.34	1204.52	0.95
1440601752.36	1209.68	0.97
1440601753.39	1211.38	0.98
1440601754.41	1201.53	0.98
1440601755.43	1210.21	0.98
