1440602661.39	797.6	0.96
1440602662.41	800.89	0.95
1440602663.84	797.19	0.95
1440602664.66	802.29	0.95
1440602665.49	796.78	0.96
1440602667.34	798.01	0.96
1440602668.37	799.66	0.95
1440602668.57	794.44	0.94
1440602670.0	804.81	0.96
1440602671.42	795.85	0.96
1440602672.86	799.42	0.95
1440602673.87	797.78	0.95
1440602674.69	803.11	0.96
1440602676.33	796.67	0.96
1440602676.74	798.89	0.96
1440602677.76	797.08	0.95
1440602678.78	797.19	0.94
1440602679.99	803.29	0.96
1440602680.82	798.84	0.96
1440602682.47	799.3	0.96
1440602683.08	796.14	0.95
1440602685.12	803.35	0.96
1440602686.14	796.32	0.96
1440602687.38	797.84	0.96
