1440601413.49	77.88	0.37
1440601413.9	75.34	0.36
1440601414.71	75.95	0.35
1440601415.75	77.34	0.35
1440601416.76	77.76	0.36
1440601417.79	75.89	0.37
1440601418.82	73.65	0.35
1440601420.05	78.6	0.37
1440601420.67	75.46	0.35
1440601421.72	77.22	0.36
1440601422.72	76.37	0.36
1440601423.73	77.4	0.37
1440601424.76	74.14	0.36
1440601425.79	74.74	0.35
1440601427.03	77.52	0.36
1440601427.84	77.94	0.37
1440601428.86	74.56	0.36
1440601430.09	76.43	0.36
1440601430.9	76.25	0.36
1440601432.13	75.89	0.35
1440601432.96	78.12	0.36
1440601434.19	74.92	0.36
1440601435.02	75.71	0.36
