1440679867.9	200.38	0.6
1440679868.71	201.62	0.54
1440679869.73	191.66	0.61
1440679870.75	198.91	0.52
1440679871.78	211.21	0.61
1440679872.79	198.73	0.55
1440679873.81	199.56	0.54
1440679875.03	196.02	0.48
1440679875.85	196.79	0.52
1440679876.87	190.6	0.42
1440679878.3	197.2	0.54
1440679878.91	217.27	0.5
1440679879.93	196.96	0.52
1440679880.95	197.61	0.53
1440679881.97	196.73	0.61
1440679883.01	195.49	0.54
1440679884.03	177.22	0.6
1440679885.04	193.67	0.52
1440679886.06	212.74	0.63
1440679887.09	193.25	0.57
1440679888.32	196.14	0.53
1440679889.14	185.0	0.61
1440679890.16	192.78	0.51
1440679891.18	201.79	0.57
1440679892.2	191.01	0.57
1440679893.84	196.55	0.53
1440679894.25	175.27	0.61
1440679895.28	191.66	0.51
1440679896.3	194.49	0.53
1440679897.33	191.6	0.59
1440679898.36	192.25	0.53
1440679899.38	173.85	0.61
1440679900.4	191.49	0.52
1440679901.43	214.15	0.66
1440679902.45	192.43	0.56
1440679903.47	193.49	0.53
1440679904.49	177.39	0.62
1440679905.52	191.6	0.52
1440679906.55	189.66	0.55
1440679909.59	193.78	0.53
1440679910.81	185.41	0.57
1440679911.63	187.6	0.5
1440679912.65	195.61	0.54
1440679913.48	191.49	0.53
1440679914.51	191.84	0.52
1440679915.53	187.95	0.49
1440679916.77	187.42	0.5
1440679917.6	179.87	0.41
1440679918.63	191.31	0.53
1440679919.65	189.72	0.51
1440679920.88	185.41	0.46
1440679921.9	189.13	0.51
1440679922.72	191.49	0.52
1440679923.74	190.9	0.53
1440679924.98	190.42	0.52
1440679925.8	187.42	0.47
1440679926.81	188.89	0.51
1440679927.82	182.29	0.4
1440679928.84	188.77	0.52
1440679929.86	217.45	0.46
1440679930.89	161.63	0.48
1440679931.91	183.53	0.51
1440679932.93	187.83	0.45
1440679933.96	188.72	0.52
1440679934.97	197.26	0.5
1440679936.0	189.25	0.51
1440679937.02	188.01	0.51
1440679938.25	186.36	0.58
1440679939.08	188.42	0.52
1440679940.1	172.44	0.61
1440679941.14	186.95	0.51
1440679942.37	191.96	0.53
1440679943.19	185.18	0.57
1440679944.21	188.07	0.52
1440679945.24	174.86	0.6
1440679946.47	184.94	0.5
1440679947.3	188.42	0.52
1440679948.32	188.36	0.59
1440679949.36	187.36	0.52
1440679950.58	169.6	0.59
1440679951.39	186.83	0.51
1440679952.42	195.9	0.57
1440679953.43	186.59	0.55
1440679954.46	188.72	0.51
1440679955.68	173.26	0.6
1440679956.5	185.41	0.5
1440679957.94	202.03	0.61
1440679958.55	185.77	0.55
1440679959.78	188.48	0.52
1440679960.6	170.66	0.6
1440679961.62	182.05	0.5
1440679962.63	187.18	0.51
1440679963.66	186.24	0.58
1440679964.69	184.77	0.51
1440679965.71	172.85	0.57
1440679966.74	182.47	0.5
1440679967.76	189.19	0.52
1440679968.78	186.12	0.57
1440679969.8	188.42	0.52
1440679970.82	213.68	0.46
1440679972.04	183.06	0.48
1440679972.86	185.65	0.5
1440679973.89	168.12	0.45
1440679974.9	182.29	0.53
1440679975.93	188.66	0.51
1440679976.75	176.04	0.59
1440679977.79	178.57	0.49
1440679978.81	207.21	0.63
1440679979.82	186.06	0.54
1440679980.84	190.66	0.52
1440679981.86	158.97	0.59
1440679982.89	170.07	0.5
1440679983.92	195.43	0.56
1440679984.95	185.65	0.55
1440679985.97	189.07	0.52
1440679987.0	173.68	0.6
1440679988.03	143.87	0.46
1440679989.05	128.86	0.45
1440679990.28	129.51	0.46
1440679991.1	129.04	0.45
1440679992.12	193.84	0.48
1440679993.14	189.25	0.5
1440679994.17	188.54	0.51
1440679995.2	185.24	0.41
1440679996.22	190.6	0.52
1440679997.24	193.72	0.5
1440679998.26	188.07	0.47
1440679999.29	187.89	0.5
1440680000.31	188.89	0.48
1440680001.34	187.65	0.54
1440680002.58	174.15	0.51
1440680003.4	184.35	0.57
1440680004.43	187.77	0.5
1440680005.46	212.03	0.66
1440680006.69	189.36	0.55
1440680007.5	191.54	0.53
1440680008.52	174.8	0.6
1440680009.53	188.24	0.51
1440680010.55	190.07	0.51
1440680011.57	180.46	0.48
1440680012.59	152.52	0.48
1440680013.61	201.2	0.45
