1440604281.64	147.84	0.51
1440604283.09	152.81	0.57
1440604284.1	143.63	0.48
1440604284.92	147.48	0.53
1440604286.56	150.33	0.51
1440604286.77	144.7	0.51
1440604287.99	144.11	0.54
1440604289.01	138.65	0.46
1440604289.84	149.79	0.52
1440604290.84	155.71	0.49
1440604291.87	138.95	0.5
1440604293.11	142.69	0.47
1440604294.54	140.61	0.49
1440604295.16	142.57	0.48
1440604295.97	149.5	0.48
1440604297.01	138.0	0.51
1440604298.64	140.73	0.49
1440604299.87	145.47	0.53
1440604300.07	140.55	0.47
1440604301.1	140.97	0.5
1440604302.56	140.79	0.49
1440604303.79	138.0	0.48
1440604304.82	143.4	0.56
1440604305.65	134.32	0.45
1440604306.27	139.54	0.52
