1440636700.81	1253.57	0.99
1440636701.42	1257.32	1.0
1440636702.44	1256.85	0.99
1440636703.47	1259.14	0.99
1440636704.5	1261.36	0.99
1440636705.51	1264.76	0.99
1440636706.55	1259.43	0.99
1440636707.99	1253.75	0.99
1440636708.6	1255.97	0.98
1440636709.62	1259.08	0.98
1440636710.66	1258.96	1.0
1440636711.68	1258.73	0.99
1440636712.71	1258.85	0.99
1440636713.73	1265.88	0.98
1440636714.77	1266.29	0.99
1440636715.8	1265.7	0.99
1440636716.82	1267.58	0.99
1440636717.85	1268.51	0.98
1440636718.88	1268.75	0.98
1440636719.9	1266.23	0.99
1440636720.92	1265.12	0.99
1440636721.95	1264.76	0.98
1440636722.97	1269.69	0.98
1440636723.99	1266.52	0.99
